Number of nodes= 102
Number of caregiver= 19
Number of group=3 

Caregiver_cost=
123	125	155	105	171	150	149	154	146	133	121	145	135	182	150	141	124	147	126



Caregiver in group=
Group_1:1	2	4	11	17	19					
Group_2:3	6	7	8	9	10	12	13	15	16	18
Group_3:5	14									

						
skill matrix=
Caregiver1:0	4	11	15	20	21	22	23	26	31	32	34	37	39	41	42	43	47	50	52	54	55	56	62	63	66	67	69	78	83	88	89	91	98	101
Caregiver2:0	4	11	15	20	21	22	23	26	31	32	34	37	39	41	42	43	47	50	52	54	55	56	62	63	66	67	69	78	83	88	89	91	98	101
Caregiver3:0	1	2	3	5	6	7	8	9	10	12	13	14	16	17	18	19	24	25	27	28	29	30	33	35	36	38	40	44	45	46	48	49	51	53	57	58	59	60	61	64	65	68	70	71	72	73	74	75	76	77	79	80	81	82	84	85	86	87	90	92	93	94	95	96	97	99	100	101		
Caregiver4:0	1	2	3	6	8	9	12	19	28	30	33	35	36	38	48	51	53	60	61	65	70	73	75	79	80	86	90	92	95	97	99	101		
Caregiver5:0	4	5	7	10	11	13	14	15	16	17	18	20	21	22	23	24	25	26	27	29	31	32	34	37	39	40	41	42	43	44	45	46	47	49	50	52	54	55	56	57	58	59	62	63	64	66	67	68	69	71	72	74	76	77	78	81	82	83	84	85	87	88	89	91	93	94	96	98	100	101
Caregiver6:0	4	5	7	10	11	13	14	15	16	17	18	20	21	22	23	24	25	26	27	29	31	32	34	37	39	40	41	42	43	44	45	46	47	49	50	52	54	55	56	57	58	59	62	63	64	66	67	68	69	71	72	74	76	77	78	81	82	83	84	85	87	88	89	91	93	94	96	98	100	101
Caregiver7:0	4	5	7	10	11	13	14	15	16	17	18	20	21	22	23	24	25	26	27	29	31	32	34	37	39	40	41	42	43	44	45	46	47	49	50	52	54	55	56	57	58	59	62	63	64	66	67	68	69	71	72	74	76	77	78	81	82	83	84	85	87	88	89	91	93	94	96	98	100	101
Caregiver8:0	1	2	3	4	6	8	9	11	12	15	19	20	21	22	23	26	28	30	31	32	33	34	35	36	37	38	39	41	42	43	47	48	50	51	52	53	54	55	56	60	61	62	63	65	66	67	69	70	73	75	78	79	80	83	86	88	89	90	91	92	95	97	98	101
Caregiver9:0	1	2	3	4	6	8	9	11	12	15	19	20	21	22	23	26	28	30	31	32	33	34	35	36	37	38	39	41	42	43	47	48	50	51	52	53	54	55	56	60	61	62	63	65	66	67	69	70	73	75	78	79	80	83	86	88	89	90	91	92	95	97	98	101
Caregiver10:0	1	2	3	4	6	8	9	11	12	15	19	20	21	22	23	26	28	30	31	32	33	34	35	36	37	38	39	41	42	43	47	48	50	51	52	53	54	55	56	60	61	62	63	65	66	67	69	70	73	75	78	79	80	83	86	88	89	90	91	92	95	97	98	99	101		
Caregiver11:0	5	7	10	13	14	16	17	18	24	25	27	29	40	44	45	46	49	57	58	59	64	68	71	72	74	76	77	81	82	84	85	87	93	94	96	100	101
Caregiver12:0	1	2	3	5	6	7	8	9	10	12	13	14	16	17	18	19	24	25	27	28	29	30	33	35	36	38	40	44	45	46	48	49	51	53	57	58	59	60	61	64	65	68	70	71	72	73	74	75	76	77	79	80	81	82	84	85	86	87	90	92	93	94	95	96	97	99	100	101		
Caregiver13:0	1	2	3	5	6	7	8	9	10	12	13	14	16	17	18	19	24	25	27	28	29	30	33	35	36	38	40	44	45	46	48	49	51	53	57	58	59	60	61	64	65	68	70	71	72	73	74	75	76	77	79	80	81	82	84	85	86	87	90	92	93	94	95	96	97	99	100	101		
Caregiver14:0	4	5	7	10	11	13	14	15	16	17	18	20	21	22	23	24	25	26	27	29	31	32	34	37	39	40	41	42	43	44	45	46	47	49	50	52	54	55	56	57	58	59	62	63	64	66	67	68	69	71	72	74	76	77	78	81	82	83	84	85	87	88	89	91	93	94	96	98	100	101
Caregiver15:0	1	2	3	4	6	8	9	11	12	15	19	20	21	22	23	26	28	30	31	32	33	34	35	36	37	38	39	41	42	43	47	48	50	51	52	53	54	55	56	60	61	62	63	65	66	67	69	70	73	75	78	79	80	83	86	88	89	90	91	92	95	97	98	101
Caregiver16:0	1	2	3	5	6	7	8	9	10	12	13	14	16	17	18	19	24	25	27	28	29	30	33	35	36	38	40	44	45	46	48	49	51	53	57	58	59	60	61	64	65	68	70	71	72	73	74	75	76	77	79	80	81	82	84	85	86	87	90	92	93	94	95	96	97	99	100	101		
Caregiver17:0	4	11	15	20	21	22	23	26	31	32	34	37	39	41	42	43	47	50	52	54	55	56	62	63	66	67	69	78	83	88	89	91	98	101
Caregiver18:0	4	5	7	10	11	13	14	15	16	17	18	20	21	22	23	24	25	26	27	29	31	32	34	37	39	40	41	42	43	44	45	46	47	49	50	52	54	55	56	57	58	59	62	63	64	66	67	68	69	71	72	74	76	77	78	81	82	83	84	85	87	88	89	91	93	94	96	98	100	101
Caregiver19:0	1	2	3	6	8	9	12	19	28	30	33	35	36	38	48	51	53	60	61	65	70	73	75	79	80	86	90	92	95	97	99	101																										
												type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	44	23	32	47	35	52	32	28	47	55	25	42	25	56	27	56	53	51	45	60	51	60	47	55	20	37	27	31	57	23	22	50	35	59	26	50	38	41	56	26	39	25	39	50	29	21	54	60	60	42	51	54	22	51	50	43	56	59	50	59	48	27	26	28	55	27	54	39	43	22	28	44	23	33	52	41	39	21	41	52	51	30	26	49	56	45	53	56	37	42	58	47	51	55	42	46	47	25	36	59	0


Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	0	0	0	796	0	578	0	480	0	0	0	0	0	0	0	956	0	0	0	0	499	871	848	802	480	985	0	0	0	0	0	0	541	657	632	780	0	620	533	0	480	0	0	0	989	0	480	0	969	0	0	693	0	0	0	790	733	0	0	0	0	0	1003	0	0	0	700	480	857	780	0	564	910	0	0	632	0	0	885	0	480	0	696	659	1003	0	0	906	0	649	0	594	864	0	0	0	557	780	633	0
0	0	0	0	0	826	0	660	0	780	0	0	0	0	0	0	0	986	0	0	0	0	619	976	927	893	780	1070	0	0	0	0	0	0	637	765	699	1080	0	706	652	0	780	0	0	0	1019	0	780	0	999	0	0	780	0	0	0	864	763	0	0	0	0	0	1070	0	0	0	730	780	936	1080	0	680	982	0	0	662	0	0	993	0	780	0	726	689	1080	0	0	936	0	679	0	692	894	0	0	0	624	1080	724	0
0	0	492	0	972	0	700	847	871	0	835	0	0	839	0	0	780	808	858	603	918	0	0	0	0	847	0	856	0	0	0	0	480	693	0	569	854	0	0	528	0	800	0	0	0	0	0	0	0	0	780	875	825	0	0	0	0	0	0	0	0	480	0	0	0	0	629	0	0	780	0	0	841	0	780	572	922	0	0	0	0	780	0	718	633	0	0	0	605	780	0	571	480	552	690	0	0	0	959	535	803	0
0	0	602	0	1046	0	765	877	901	0	904	0	0	940	0	0	1080	838	888	633	995	0	0	0	0	877	0	886	0	0	0	0	780	723	0	599	884	0	0	558	0	873	0	0	0	0	0	0	0	0	1080	905	855	0	0	0	0	0	0	0	0	780	0	0	0	0	710	0	0	1080	0	0	947	0	1080	642	1011	0	0	0	0	884	0	748	663	0	0	0	635	1080	0	680	780	582	780	0	0	0	989	640	833	0
0	480	0	0	578	0	0	0	0	0	0	787	530	0	480	0	986	780	0	0	953	0	0	516	0	0	0	0	783	536	953	952	0	0	0	0	0	0	610	0	780	480	0	0	0	0	0	0	0	780	0	669	0	956	649	0	780	0	651	512	0	818	802	0	480	0	0	0	0	0	0	0	840	0	0	0	0	0	780	0	627	0	978	0	0	0	733	0	605	687	780	0	0	0	0	836	0	651	0	926	0	0
0	780	0	0	665	0	0	0	0	0	0	880	624	0	780	0	1061	1080	0	0	983	0	0	620	0	0	0	0	882	566	983	1027	0	0	0	0	0	0	640	0	1080	780	0	0	0	0	0	0	0	1080	0	699	0	1060	743	0	1080	0	681	542	0	934	832	0	600	0	0	0	0	0	0	0	952	0	0	0	0	0	1080	0	691	0	1080	0	0	0	763	0	683	780	1080	0	0	0	0	947	0	681	0	1003	0	0
0	985	631	676	0	923	480	0	789	680	0	541	593	612	0	0	810	0	568	480	480	503	0	0	642	780	949	780	0	595	891	0	780	0	0	666	587	934	0	0	0	0	0	608	0	0	633	546	480	696	830	0	658	617	0	0	480	869	0	0	0	480	0	683	0	851	0	907	954	0	780	0	0	0	0	0	851	0	878	907	0	950	638	1018	0	590	780	953	942	0	924	780	817	783	655	0	0	826	0	0	0	0
0	1080	661	752	0	1009	780	0	903	746	0	640	623	642	0	0	927	0	598	780	780	580	0	0	672	891	1029	1080	0	675	999	0	1080	0	0	765	651	1027	0	0	0	0	0	638	0	0	663	634	780	726	927	0	751	647	0	0	571	979	0	0	0	780	0	758	0	881	0	968	1034	0	1080	0	0	0	0	0	881	0	908	977	0	980	714	1048	0	709	884	983	972	0	1034	1080	894	843	752	0	0	936	0	0	0	0
0	0	0	0	0	568	0	514	872	0	651	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	817	968	0	0	863	0	480	0	0	0	780	0	0	0	617	510	0	0	852	0	0	0	480	0	0	500	536	0	0	907	928	0	0	780	0	0	0	876	0	982	0	0	0	0	927	0	0	480	734	0	0	0	0	0	808	780	0	0	942	0	0	0	0	816	0	868	870	0	0	0	676	0
0	0	0	0	0	598	0	600	902	0	714	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0	609	0	847	1080	0	0	970	0	780	0	0	0	882	0	0	0	736	540	0	0	915	0	0	0	780	0	0	530	566	0	0	937	958	0	0	1080	0	0	0	972	0	1045	0	0	0	0	1013	0	0	780	764	0	0	0	0	0	838	871	0	0	1052	0	0	0	0	887	0	898	990	0	0	0	706	0
0	780	0	480	0	642	780	684	0	497	575	0	780	0	480	565	0	0	480	780	780	780	780	780	849	0	0	644	862	0	901	0	0	0	0	0	0	927	866	0	0	480	0	896	780	513	0	505	0	0	849	0	0	0	0	0	0	867	0	0	554	0	0	819	0	796	0	0	0	0	0	912	0	780	0	883	781	0	0	878	0	0	0	566	0	0	0	624	0	816	0	0	0	0	0	0	820	0	0	0	0	0
