Number of nodes= 82
Number of caregiver= 17 
Number of group=3 

Caregiver_cost=
164	101	121	183	137	113	129	184	101	103	118	134	177	133	148	119	160


Caregiver in group=
Group_1:2	3	6	7	9	10	11	16
Group_2:1	5	12	14	15	17		
Group_3:4	8	13					
						
			
skill matrix=
Caregiver1:0	1	2	3	4	5	6	7	9	10	11	13	14	15	16	19	20	22	24	25	26	27	28	29	31	32	33	34	35	36	37	39	41	42	43	45	46	47	48	52	54	56	57	58	60	65	66	67	68	69	71	74	76	77	78	79	81
Caregiver2:0	8	12	17	18	21	23	30	38	40	44	49	50	51	53	55	59	61	62	63	64	70	72	73	75	80	81						
Caregiver3:0	2	5	6	7	9	10	11	16	29	31	37	39	42	45	47	48	54	57	60	65	67	69	76	77	78	81						
Caregiver4:0	2	5	6	7	8	9	10	11	12	16	17	18	21	23	29	30	31	37	38	39	40	42	44	45	47	48	49	50	51	53	54	55	57	59	60	61	62	63	64	65	67	69	70	72	73	75	76	77	78	80	81
Caregiver5:0	1	2	3	4	5	6	7	9	10	11	13	14	15	16	19	20	22	24	25	26	27	28	29	31	32	33	34	35	36	37	39	41	42	43	45	46	47	48	52	54	56	57	58	60	65	66	67	68	69	71	74	76	77	78	79	81
Caregiver6:0	2	5	6	7	9	10	11	16	29	31	37	39	42	45	47	48	54	57	60	65	67	69	76	77	78	81						
Caregiver7:0	1	3	4	13	14	15	19	20	22	24	25	26	27	28	32	33	34	35	36	41	43	46	52	56	58	66	68	71	74	81
Caregiver8:0	1	3	4	8	12	13	14	15	17	18	19	20	21	22	23	24	25	26	27	28	30	32	33	34	35	36	38	40	41	43	44	46	49	50	51	52	53	55	56	58	59	61	62	63	64	66	68	70	71	72	73	74	75	79	80	81
Caregiver9:0	1	3	4	13	14	15	19	20	22	24	25	26	27	28	32	33	34	35	36	41	43	46	52	56	58	66	68	71	74	81	
Caregiver10:0	2	5	6	7	9	10	11	16	29	31	37	39	42	45	47	48	54	57	60	65	67	69	76	77	78	81							Caregiver11:0	8	12	17	18	21	23	30	38	40	44	49	50	51	53	55	59	61	62	63	64	70	72	73	75	80	81
Caregiver12:0	1	2	3	4	5	6	7	9	10	11	13	14	15	16	19	20	22	24	25	26	27	28	29	31	32	33	34	35	36	37	39	41	42	43	45	46	47	48	52	54	56	57	58	60	65	66	67	68	69	71	74	76	77	78	79	81
Caregiver13:0	2	5	6	7	8	9	10	11	12	16	17	18	21	23	29	30	31	37	38	39	40	42	44	45	47	48	49	50	51	53	54	55	57	59	60	61	62	63	64	65	67	69	70	72	73	75	76	77	78	80
Caregiver14:0	1	3	4	8	12	13	14	15	17	18	19	20	21	22	23	24	25	26	27	28	30	32	33	34	35	36	38	40	41	43	44	46	49	50	51	52	53	55	56	58	59	61	62	63	64	66	68	70	71	72	73	74	75	79	80	81
Caregiver15:0	1	3	4	8	12	13	14	15	17	18	19	20	21	22	23	24	25	26	27	28	30	32	33	34	35	36	38	40	41	43	44	46	49	50	51	52	53	55	56	58	59	61	62	63	64	66	68	70	71	72	73	74	75	79	80	81
Caregiver16:0	2	5	6	7	9	10	11	16	29	31	37	39	42	45	47	48	54	57	60	65	67	69	76	77	78	81						
Caregiver17:0	1	2	3	4	5	6	7	9	10	11	13	14	15	16	19	20	22	24	25	26	27	28	29	31	32	33	34	35	36	37	39	41	42	43	45	46	47	48	52	54	56	57	58	60	65	66	67	68	69	71	74	76	77	78	79	81
			
																								type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	53	27	53	21	50	50	38	46	44	58	38	33	28	44	29	52	57	33	25	25	52	28	21	20	28	59	44	49	37	48	41	42	55	59	40	52	60	26	55	28	36	30	25	41	41	24	20	31	54	43	41	52	51	31	54	51	20	20	49	22	41	37	55	55	21	25	22	40	38	38	26	48	51	25	56	31	56	57	45	40	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	976	0	600	622	0	834	627	0	0	0	985	0	0	0	0	587	0	860	0	0	481	613	0	0	0	608	0	0	480	0	861	0	0	0	0	697	648	480	0	0	804	780	0	948	0	0	780	0	0	789	0	480	480	0	0	0	0	0	0	0	0	891	480	0	0	0	0	798	0	685	801	0	672	568	955	0	0	0	684	0
0	0	1080	0	682	720	0	915	657	0	0	0	1015	0	0	0	0	617	0	890	0	0	574	681	0	0	0	722	0	0	780	0	950	0	0	0	0	780	766	780	0	0	900	1080	0	1018	0	0	873	0	0	898	0	780	571	0	0	0	0	0	0	0	0	963	561	0	0	0	0	863	0	715	920	0	702	631	985	0	0	0	714	0
0	688	0	0	0	0	0	0	828	0	846	910	534	831	0	609	0	0	0	480	0	0	1019	480	0	0	0	0	0	0	0	0	0	0	796	595	0	976	846	780	0	780	0	596	0	878	0	480	0	0	812	0	589	945	0	621	0	586	0	626	780	0	0	0	480	0	0	780	0	0	879	0	710	859	0	0	0	696	0	0	0	0
0	780	0	0	0	0	0	0	932	0	949	940	612	918	0	669	0	0	0	780	0	0	1049	780	0	0	0	0	0	0	0	0	0	0	884	690	0	1006	947	1080	0	1080	0	626	0	908	0	780	0	0	912	0	705	1010	0	732	0	671	0	656	1080	0	0	0	780	0	0	1080	0	0	977	0	740	931	0	0	0	776	0	0	0	0
0	689	882	503	0	1024	647	0	0	832	0	0	0	0	0	782	965	0	0	0	0	979	0	0	919	514	480	0	827	789	0	0	976	0	812	780	480	0	0	0	0	945	534	0	0	0	780	0	0	0	0	0	780	0	1028	647	0	831	797	0	780	0	496	0	901	0	699	0	877	0	993	640	0	0	541	0	0	871	851	0	0	0
0	780	957	602	0	1054	677	0	0	862	0	0	0	0	0	897	995	0	0	0	0	1075	0	0	949	544	780	0	889	901	0	0	1006	0	898	1080	780	0	0	0	0	1055	603	0	0	0	889	0	0	0	0	0	1080	0	1058	677	0	924	827	0	861	0	558	0	931	0	774	0	950	0	1023	748	0	0	616	0	0	952	881	0	0	0
0	480	975	808	780	780	0	0	0	0	480	998	780	0	977	0	0	493	0	0	904	852	0	0	1014	957	681	0	0	853	847	712	0	0	0	480	480	501	863	0	780	0	0	0	817	0	0	0	604	0	780	717	0	0	0	0	1011	845	0	0	0	850	0	0	0	0	0	0	978	946	854	0	0	781	0	0	0	0	0	0	704	0
0	780	1005	917	1080	898	0	0	0	0	780	1080	1080	0	1046	0	0	570	0	0	1024	951	0	0	1044	1073	768	0	0	883	877	742	0	0	0	780	563	565	929	0	1080	0	0	0	926	0	0	0	634	0	1080	747	0	0	0	0	1041	875	0	0	0	940	0	0	0	0	0	0	1080	1053	923	0	0	847	0	0	0	0	0	0	734	0
0	480	0	0	644	0	884	0	0	0	0	0	780	509	0	780	633	0	1014	0	0	0	0	0	0	0	948	637	656	0	0	1034	0	0	502	984	0	630	1016	0	0	850	0	0	0	804	780	0	480	887	0	0	0	982	0	0	480	0	0	959	0	0	480	780	0	0	517	556	833	486	0	0	0	951	0	480	480	0	684	480	863	0
