Number of nodes= 17
Number of caregiver= 5 
Number of group=3 

Caregiver_cost=
204	165	128	152	124


Caregiver in group=
Group_1:3	5
Group_2:2	4
Group_3:1	
				



skill matrix=
Caregiver1:0	1	2	6	8	10	11	12	13	15	16			
Caregiver2:0	1	2	3	4	5	6	7	8	9	13	14	16	
Caregiver3:0	2	3	4	6	7	9	13	14	16
Caregiver4:0	1	3	4	5	7	8	9	10	11	12	14	15	16
Caregiver5:0	5	10	11	12	15	16							

type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	52	26	36	24	54	52	55	40	47	28	45	57	30	44	57	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	799	509	0	880	1026	0	780	0	0	0	903	0	0	593	0	0
0	869	627	0	964	1056	0	1080	0	0	0	993	0	0	693	0	0
0	480	0	0	0	496	841	0	0	847	0	0	608	966	0	0	0
0	780	0	0	0	526	871	0	0	956	0	0	668	996	0	0	0
0	512	0	0	780	792	0	537	548	480	708	0	0	0	565	991	0
0	614	0	0	1080	871	0	603	659	780	769	0	0	0	648	1073	0
0	0	559	858	0	0	0	0	0	0	0	0	480	671	0	0	0
0	0	589	961	0	0	0	0	0	0	0	0	780	754	0	0	0
0	0	0	0	0	0	0	980	780	0	0	509	501	989	0	780	0
0	0	0	0	0	0	0	1010	1080	0	0	626	589	1019	0	1080	0
0	0	813	621	851	688	0	1004	0	802	480	0	0	862	0	0	0
0	0	843	727	881	780	0	1076	0	873	780	0	0	892	0	0	0
0	0	678	628	658	0	480	0	674	0	0	0	0	0	780	0	0
0	0	708	690	769	0	780	0	748	0	0	0	0	0	1080	0	0



CII matrix(caregiver, patient)
0	3	5	0	0	0	1	0	2	0	4	3	1	4	0	4	0
0	6	4	7	4	6	3	4	3	4	0	0	0	7	7	0	0
0	0	7	7	10	0	6	10	0	7	0	0	0	6	7	0	0
0	5	0	4	7	6	0	7	7	3	5	3	4	0	6	7	0
0	0	0	0	0	9	0	0	0	0	9	7	7	0	0	9	0

travel time=
0	22	55	64	55	10	41	44	53	42	39	20	50	53	55	17	0
22	0	40	67	64	25	47	24	72	30	54	36	35	71	41	22	22
55	40	0	104	63	52	47	20	108	62	93	74	5	108	6	43	55
64	67	104	0	119	74	106	85	57	44	41	50	100	51	107	80	64
55	64	63	119	0	45	18	70	89	93	86	69	60	93	58	42	55
10	25	52	74	45	0	31	44	58	50	47	28	47	60	51	9	10
41	47	47	106	18	31	0	52	84	77	77	58	44	86	43	26	41
44	24	20	85	70	44	52	0	96	43	78	60	17	95	25	37	44
53	72	108	57	89	58	84	96	0	73	21	35	104	6	108	68	53
42	30	62	44	93	50	77	43	73	0	52	43	59	69	66	51	42
39	54	93	41	86	47	77	78	21	52	0	20	88	18	94	56	39
20	36	74	50	69	28	58	60	35	43	20	0	69	35	74	36	20
50	35	5	100	60	47	44	17	104	59	88	69	0	104	7	38	50
53	71	108	51	93	60	86	95	6	69	18	35	104	0	109	69	53
55	41	6	107	58	51	43	25	108	66	94	74	7	109	0	42	55
17	22	43	80	42	9	26	37	68	51	56	36	38	69	42	0	17
0	22	55	64	55	10	41	44	53	42	39	20	50	53	55	17	0

	
