Number of nodes= 42
Number of caregiver= 10 
Number of group=3

Caregiver_cost=
113	175	145	103	129	148	176	136	122	131


Caregiver in group=
Group_1:1	4	5	9
Group_2:3	6	8	10
Group_3:2	7		
		

					
skill matrix=	
Caregiver1:0	2	3	4	6	7	12	22	26	27	32	34	36	37	40	41							
Caregiver2:0	1	5	8	9	10	11	13	14	15	16	17	18	19	20	21	23	24	25	28	29	30	31	33	35	38	39	41		
Caregiver3:0	1	2	3	4	6	7	8	9	10	12	13	14	18	19	21	22	25	26	27	28	32	34	35	36	37	40	41		
Caregiver4:0	1	8	9	10	13	14	18	19	21	25	28	35	41									
Caregiver5:0	2	3	4	6	7	12	22	26	27	32	34	36	37	40	41							
Caregiver6:0	2	3	4	5	6	7	11	12	15	16	17	20	22	23	24	26	27	29	30	31	32	33	34	36	37	38	39	40	41
Caregiver7:0	1	5	8	9	10	11	13	14	15	16	17	18	19	20	21	23	24	25	28	29	30	31	33	35	38	39	41		
Caregiver8:0	1	5	8	9	10	11	13	14	15	16	17	18	19	20	21	23	24	25	28	29	30	31	33	35	38	39	41		
Caregiver9:0	5	11	15	16	17	20	23	24	29	30	31	33	38	39	41							
Caregiver10:0	1	5	8	9	10	11	13	14	15	16	17	18	19	20	21	23	24	25	28	29	30	31	33	35	38	39	41		
																						
type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	46	31	25	57	36	29	21	43	24	23	23	59	53	37	39	22	43	43	33	58	24	21	41	24	30	46	47	22	21	33	36	26	48	43	32	46	53	21	29	26	0


Time window for ptient matrix (patient,shift) :first line alfa and second beta
0	0	0	0	636	0	548	985	498	0	0	0	480	554	895	874	0	0	0	0	780	0	0	0	530	932	0	0	0	0	903	570	480	0	0	0	873	0	0	0	0	0
0	0	0	0	666	0	637	1015	596	0	0	0	780	659	991	904	0	0	0	0	1080	0	0	0	604	962	0	0	0	0	1004	679	780	0	0	0	981	0	0	0	0	0
0	945	0	0	618	697	0	0	928	0	871	480	0	0	0	802	515	824	1029	780	0	0	0	0	0	676	0	0	480	0	0	527	0	780	480	1019	958	0	0	674	780	0
0	1040	0	0	712	727	0	0	958	0	955	566	0	0	0	885	621	939	1059	1080	0	0	0	0	0	780	0	0	780	0	0	601	0	1080	780	1080	1032	0	0	761	1080	0
0	0	480	0	0	0	0	0	0	780	980	0	780	484	0	0	0	972	0	677	0	480	675	611	680	0	780	0	0	0	492	810	0	0	0	0	0	980	480	855	780	0
0	0	780	0	0	0	0	0	0	878	1010	0	1080	569	0	0	0	1065	0	707	0	780	773	721	710	0	1080	0	0	0	583	873	0	0	0	0	0	1080	780	941	1080	0
0	0	0	0	0	0	686	0	0	0	533	0	0	0	0	0	780	0	0	0	518	542	591	780	0	0	0	0	0	480	588	0	606	928	0	0	850	0	895	0	0	0
0	0	0	0	0	0	767	0	0	0	563	0	0	0	0	0	1080	0	0	0	548	572	621	1080	0	0	0	0	0	780	701	0	703	958	0	0	880	0	1006	0	0	0
0	0	0	0	0	671	497	897	841	0	0	649	510	780	0	0	0	0	566	982	780	937	0	809	660	555	0	527	987	0	0	0	0	995	698	0	780	0	0	480	811	0
0	0	0	0	0	780	527	998	911	0	0	679	540	1080	0	0	0	0	628	1051	1080	1052	0	839	746	636	0	557	1080	0	0	0	0	1025	777	0	1080	0	0	780	886	0
0	780	870	552	615	486	0	543	949	0	0	0	0	586	617	0	780	588	800	0	502	0	0	480	0	0	0	780	0	664	0	0	480	0	497	0	0	599	0	0	0	0
0	1080	989	670	680	579	0	573	1016	0	0	0	0	677	720	0	1080	672	889	0	587	0	0	780	0	0	0	900	0	737	0	0	780	0	575	0	0	707	0	0	0	0
0	480	570	480	512	0	0	780	0	599	851	899	0	0	0	1018	0	664	780	0	0	923	0	0	841	860	559	0	0	0	0	525	0	780	0	965	0	0	0	780	544	0
0	780	600	780	630	0	0	1080	0	661	934	1004	0	0	0	1048	0	730	894	0	0	953	0	0	954	890	634	0	0	0	0	615	0	1080	0	1052	0	0	0	890	574	0



CII matrix(caregiver, patient)
0	0	6	6	7	0	9	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	10	9	0	0	0	0	10	0	9	0	9	6	0	0	6	0
0	1	0	0	0	4	0	0	5	2	1	1	0	2	5	3	1	1	1	4	5	1	0	5	3	1	0	0	3	5	1	3	0	1	0	4	0	0	4	2	0	0
0	7	4	7	6	0	6	4	3	5	4	0	5	5	3	0	0	0	6	6	0	6	7	0	0	5	6	4	3	0	0	0	6	0	4	6	6	4	0	0	7	0
0	7	0	0	0	0	0	0	8	6	10	0	0	6	9	0	0	0	9	9	0	6	0	0	0	7	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0
0	0	6	8	6	0	9	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	8	0	0	0	6	7	0	0	0	0	7	0	7	0	9	7	0	0	6	0
0	0	4	5	5	4	4	5	0	0	0	6	3	0	0	6	7	3	0	0	6	0	3	4	4	0	3	3	0	7	4	3	6	3	4	0	6	4	7	5	4	0
0	4	0	0	0	4	0	0	5	5	3	4	0	1	2	2	4	1	5	3	3	3	0	5	1	2	0	0	5	3	1	2	0	4	0	3	0	0	5	1	0	0
0	3	0	0	0	6	0	0	5	5	3	4	0	6	4	5	3	6	6	7	3	4	0	6	6	7	0	0	4	4	3	3	0	4	0	3	0	0	6	7	0	0
0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	6	7	8	0	0	10	0	0	9	7	0	0	0	0	10	10	8	0	9	0	0	0	0	10	9	0	0
0	4	0	0	0	6	0	0	4	7	4	3	0	7	4	7	5	6	3	5	4	7	0	6	3	6	0	0	7	7	6	6	0	3	0	6	0	0	6	3	0	0



travel time=
0	9	59	30	34	57	43	9	51	48	60	63	41	65	33	45	53	68	41	38	40	48	38	40	62	60	53	33	72	42	34	62	34	55	32	54	51	40	67	41	56	0
9	0	55	37	42	49	51	9	51	55	54	56	46	72	27	41	62	76	38	34	40	39	39	48	56	68	47	42	77	51	25	54	40	46	34	60	59	32	75	39	53	9
59	55	0	89	70	28	97	51	104	107	13	89	100	81	29	15	92	90	19	22	29	50	93	76	9	88	89	84	131	88	48	83	54	41	40	63	84	45	94	20	9	59
30	37	89	0	38	87	20	38	40	18	91	75	17	69	63	75	44	68	70	68	66	73	29	40	92	57	61	21	43	32	61	77	50	83	55	66	48	68	64	70	85	30
34	42	70	38	0	80	32	35	75	49	77	97	56	32	54	58	23	34	53	52	42	79	62	7	76	26	86	20	78	18	65	96	17	82	30	28	17	70	33	51	63	34
57	49	28	87	80	0	99	50	91	105	16	66	94	99	26	26	103	107	31	29	45	26	82	87	20	103	68	88	125	95	30	58	67	14	53	82	96	24	109	34	35	57
43	51	97	20	32	99	0	49	58	19	100	95	33	57	74	83	28	54	78	76	70	90	48	30	101	43	80	13	47	18	76	96	49	97	58	59	35	83	49	77	91	43
9	9	51	38	35	50	49	0	58	56	52	65	50	63	25	36	56	67	32	29	32	44	46	41	54	60	56	38	80	46	31	63	31	49	25	50	52	36	68	33	48	9
51	51	104	40	75	91	58	58	0	44	101	49	25	107	76	90	83	107	88	84	90	69	13	78	104	96	34	60	44	71	61	54	83	81	83	101	87	67	103	89	104	51
48	55	107	18	49	105	19	56	44	0	109	88	20	75	81	92	46	72	88	85	83	91	38	48	110	61	72	29	29	36	78	90	64	100	71	77	53	85	67	88	102	48
60	54	13	91	77	16	100	52	101	109	0	80	100	92	28	19	100	100	24	25	37	41	91	83	4	97	81	88	131	93	41	73	62	30	48	73	92	37	103	26	22	60
63	56	89	75	97	66	95	65	49	88	80	0	68	128	66	79	114	131	80	76	89	40	50	103	84	123	15	91	93	102	43	8	96	52	88	116	113	45	130	82	93	63
41	46	100	17	56	94	33	50	25	20	100	68	0	86	73	86	60	85	82	79	80	76	18	57	102	74	53	38	31	48	65	71	67	87	70	83	65	72	81	82	97	41
65	72	81	69	32	99	57	63	107	75	92	128	86	0	76	74	31	9	69	70	55	105	95	29	90	16	117	48	103	39	92	126	34	105	46	19	22	96	16	66	72	65
33	27	29	63	54	26	74	25	76	81	28	66	73	76	0	15	77	82	14	10	25	31	64	60	29	77	62	62	104	69	22	60	43	30	29	59	70	23	84	17	29	33
45	41	15	75	58	26	83	36	90	92	19	79	86	74	15	0	81	82	5	7	20	42	79	65	18	79	77	70	117	75	36	73	44	36	29	56	73	35	85	8	14	45
53	62	92	44	23	103	28	56	83	46	100	114	60	31	77	81	0	26	76	75	64	100	72	16	99	15	101	24	73	12	87	114	38	105	52	39	11	92	21	74	85	53
68	76	90	68	34	107	54	67	107	72	100	131	85	9	82	82	26	0	76	78	62	110	95	29	98	11	120	47	99	37	97	130	40	112	53	27	20	102	7	74	81	68
41	38	19	70	53	31	78	32	88	88	24	80	82	69	14	5	76	76	0	4	15	44	76	59	24	73	76	65	113	70	37	74	38	39	24	51	68	36	80	3	16	41
38	34	22	68	52	29	76	29	84	85	25	76	79	70	10	7	75	78	4	0	17	40	72	59	25	74	72	64	110	69	32	70	39	36	25	53	68	32	80	7	20	38
40	40	29	66	42	45	70	32	90	83	37	89	80	55	25	20	64	62	15	17	0	56	77	48	36	60	84	57	109	60	47	85	25	53	12	36	55	48	66	12	21	40
48	39	50	73	79	26	90	44	69	91	41	40	76	105	31	42	100	110	44	40	56	0	61	85	45	104	42	81	107	90	13	33	71	13	59	89	96	9	111	47	55	48
38	39	93	29	62	82	48	46	13	38	91	50	18	95	64	79	72	95	76	72	77	61	0	66	93	84	35	48	46	60	52	54	70	74	70	88	75	59	92	77	92	38
40	48	76	40	7	87	30	41	78	48	83	103	57	29	60	65	16	29	59	59	48	85	66	0	83	20	91	20	77	14	72	101	22	89	36	29	11	77	28	57	69	40
62	56	9	92	76	20	101	54	104	110	4	84	102	90	29	18	99	98	24	25	36	45	93	83	0	96	85	89	133	93	45	78	61	34	47	71	91	40	102	25	19	62
60	68	88	57	26	103	43	60	96	61	97	123	74	16	77	79	15	11	73	74	60	104	84	20	96	0	111	36	89	26	91	121	35	107	50	29	9	96	8	71	80	60
53	47	89	61	86	68	80	56	34	72	81	15	53	117	62	77	101	120	76	72	84	42	35	91	85	111	0	77	78	89	41	20	87	56	81	106	101	45	118	79	91	53
33	42	84	21	20	88	13	38	60	29	88	91	38	48	62	70	24	47	65	64	57	81	48	20	89	36	77	0	58	12	67	91	36	87	45	48	27	73	43	64	78	33
72	77	131	43	78	125	47	80	44	29	131	93	31	103	104	117	73	99	113	110	109	107	46	77	133	89	78	58	0	64	96	97	92	118	98	105	81	103	94	113	127	72
42	51	88	32	18	95	18	46	71	36	93	102	48	39	69	75	12	37	70	69	60	90	60	14	93	26	89	12	64	0	76	102	35	96	47	42	17	82	32	68	81	42
34	25	48	61	65	30	76	31	61	78	41	43	65	92	22	36	87	97	37	32	47	13	52	72	45	91	41	67	96	76	0	38	59	22	48	77	82	7	98	39	50	34
62	54	83	77	96	58	96	63	54	90	73	8	71	126	60	73	114	130	74	70	85	33	54	101	78	121	20	91	97	102	38	0	93	45	85	113	112	39	129	77	87	62
34	40	54	50	17	67	49	31	83	64	62	96	67	34	43	44	38	40	38	39	25	71	70	22	61	35	87	36	92	35	59	93	0	72	14	20	30	63	42	36	46	34
55	46	41	83	82	14	97	49	81	100	30	52	87	105	30	36	105	112	39	36	53	13	74	89	34	107	56	87	118	96	22	45	72	0	59	88	99	15	114	42	47	55
32	34	40	55	30	53	58	25	83	71	48	88	70	46	29	29	52	53	24	25	12	59	70	36	47	50	81	45	98	47	48	85	14	59	0	29	44	51	56	22	33	32
54	60	63	66	28	82	59	50	101	77	73	116	83	19	59	56	39	27	51	53	36	89	88	29	71	29	106	48	105	42	77	113	20	88	29	0	29	80	32	48	54	54
51	59	84	48	17	96	35	52	87	53	92	113	65	22	70	73	11	20	68	68	55	96	75	11	91	9	101	27	81	17	82	112	30	99	44	29	0	88	17	65	76	51
40	32	45	68	70	24	83	36	67	85	37	45	72	96	23	35	92	102	36	32	48	9	59	77	40	96	45	73	103	82	7	39	63	15	51	80	88	0	103	39	48	40
67	75	94	64	33	109	49	68	103	67	103	130	81	16	84	85	21	7	80	80	66	111	92	28	102	8	118	43	94	32	98	129	42	114	56	32	17	103	0	77	85	67
41	39	20	70	51	34	77	33	89	88	26	82	82	66	17	8	74	74	3	7	12	47	77	57	25	71	79	64	113	68	39	77	36	42	22	48	65	39	77	0	15	41
56	53	9	85	63	35	91	48	104	102	22	93	97	72	29	14	85	81	16	20	21	55	92	69	19	80	91	78	127	81	50	87	46	47	33	54	76	48	85	15	0	56
0	9	59	30	34	57	43	9	51	48	60	63	41	65	33	45	53	68	41	38	40	48	38	40	62	60	53	33	72	42	34	62	34	55	32	54	51	40	67	41	56	0
