Number of nodes= 27
Number of caregiver= 9 
Number of group=3 

Caregiver_cost=
123	197	158	142	100	160	163	177	134



Caregiver in group=
Group_1:1	5			
Group_2:3	4	6	7	9
Group_3:2	8			
			


skill matrix=
Caregiver1:0	6	10	11	13	14	17	18	20	26		
Caregiver2:0	1	2	3	4	5	6	7	8	9	11	13	14	16	17	18	19	20	22	23	24	25	26
Caregiver3:0	1	3	4	5	6	7	8	9	11	13	14	17	18	19	20	22	23	24	25	26		
Caregiver4:0	1	2	3	4	5	7	8	9	10	12	15	16	19	21	22	23	24	25	26			
Caregiver5:0	1	3	4	5	7	8	9	15	19	22	23	24	25	26								
Caregiver6:0	1	3	4	5	6	7	8	9	11	13	14	17	18	19	20	22	23	24	25	26		
Caregiver7:0	1	3	4	5	6	7	8	9	11	13	14	17	18	19	20	21	22	23	24	25	26	
Caregiver8:0	2	6	10	11	12	13	14	15	16	17	18	20	21	26								
Caregiver9:0	1	3	4	5	6	7	8	9	11	12	13	14	17	18	19	20	22	23	24	25	26	
		
	

type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	32	31	38	35	51	46	30	21	23	38	38	45	21	37	45	57	36	54	30	47	28	23	47	53	28	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	0	0	846	876	0	0	0	0	0	0	645	480	0	0	0	0	0	603	0	809	1028	0	0	0	0
0	0	0	0	950	906	0	0	0	0	0	0	675	780	0	0	0	0	0	633	0	913	1058	0	0	0	0
0	0	0	0	950	992	0	0	0	0	785	686	0	887	0	0	976	668	480	1000	0	0	1011	0	0	0	0
0	0	0	0	1066	1022	0	0	0	0	855	716	0	952	0	0	1072	759	780	1030	0	0	1080	0	0	0	0
0	0	943	0	0	0	818	0	0	480	480	0	985	0	0	561	0	780	673	0	807	561	0	923	616	0	0
0	0	1014	0	0	0	914	0	0	780	780	0	1015	0	0	630	0	1080	733	0	918	627	0	1025	646	0	0
0	0	0	852	780	0	681	0	919	0	611	0	0	780	0	538	621	0	0	852	0	480	0	787	480	971	0
0	0	0	918	1080	0	711	0	983	0	677	0	0	1080	0	568	651	0	0	919	0	780	0	898	780	1038	0
0	512	780	0	0	0	0	0	0	780	0	0	872	0	780	480	0	0	0	0	829	0	999	546	708	0	0
0	542	1080	0	0	0	0	0	0	1080	0	0	964	0	1080	780	0	0	0	0	919	0	1073	617	771	0	0
0	811	820	720	0	850	0	933	0	0	0	480	950	0	584	0	0	605	894	1018	818	915	0	0	0	552	0
0	916	920	750	0	880	0	963	0	0	0	780	980	0	690	0	0	703	989	1048	887	945	0	0	0	661	0
