Number of nodes= 17
Number of caregiver= 5 
Number of group=2 

Caregiver_cost=
106	165	103	166	100



Caregiver in group=
Group_1:1	3
Group_2:2	4	5					



							
skill matrix=
Caregiver1:0	4	5	7	8	10	13	14	15	16		
Caregiver2:0	1	2	4	6	7	8	9	10	11	13	14	15	16
Caregiver3:0	1	2	3	5	6	8	9	11	12	14	15	16	
Caregiver4:0	1	2	3	4	5	6	7	9	12	13	16		
Caregiver5:0	3	4	5	7	10	11	12	13	16				


type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	24	29	45	39	48	53	32	50	46	36	45	50	58	42	41	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	780	780	796	0	0	0	0	0	0	913	0	780	0	0	0
0	0	1080	1080	868	0	0	0	0	0	0	1011	0	1080	0	0	0
0	0	0	0	0	0	480	0	480	0	0	0	0	655	640	545	0
0	0	0	0	0	0	780	0	780	0	0	0	0	729	751	631	0
0	0	0	0	0	0	0	0	593	0	972	0	977	780	0	920	0
0	0	0	0	0	0	0	0	623	0	1071	0	1007	1080	0	998	0
0	780	0	780	0	676	0	620	0	0	0	0	0	0	0	0	0
0	1080	0	1080	0	706	0	650	0	0	0	0	0	0	0	0	0
0	780	780	780	0	1012	0	1017	0	0	0	822	0	0	480	0	0
0	1080	1080	1080	0	1042	0	1047	0	0	0	852	0	0	780	0	0
0	0	907	616	854	780	0	0	528	480	780	0	927	967	0	0	0
0	0	1005	646	931	1080	0	0	629	554	1080	0	957	1029	0	0	0
0	833	865	0	685	0	704	790	641	493	821	0	480	0	615	0	0
0	863	895	0	715	0	780	893	671	594	910	0	780	0	645	0	0



CII matrix(caregiver, patient)
0	0	0	0	8	6	0	6	8	0	7	0	0	10	7	8	0
0	3	3	0	4	0	4	5	5	4	3	6	0	7	7	5	0
0	7	6	6	0	8	8	0	9	10	0	10	10	0	8	9	0
0	4	5	6	5	4	4	6	0	3	0	0	4	4	0	0	0
0	0	0	7	7	6	0	10	0	0	10	7	6	8	0	0	0

travel time=
0	25	30	36	24	27	27	35	32	35	27	40	20	15	38	24	0
25	0	6	60	49	52	14	60	15	60	52	65	6	11	62	10	25
30	6	0	66	54	57	16	65	16	65	57	70	11	16	68	12	30
36	60	66	0	12	11	61	12	64	12	13	11	56	51	2	59	36
24	49	54	12	0	9	49	13	54	13	7	17	44	39	14	47	24
27	52	57	11	9	0	54	19	54	19	15	20	46	43	12	51	27
27	14	16	61	49	54	0	58	30	58	50	63	18	13	63	5	27
35	60	65	12	13	19	58	0	66	0	8	5	56	49	13	56	35
32	15	16	64	54	54	30	66	0	66	58	71	14	23	66	25	32
35	60	65	12	13	19	58	0	66	0	8	5	56	49	13	56	35
27	52	57	13	7	15	50	8	58	8	0	13	48	41	15	49	27
40	65	70	11	17	20	63	5	71	5	13	0	61	54	11	62	40
20	6	11	56	44	46	18	56	14	56	48	61	0	9	58	13	20
15	11	16	51	39	43	13	49	23	49	41	54	9	0	53	9	15
38	62	68	2	14	12	63	13	66	13	15	11	58	53	0	61	38
24	10	12	59	47	51	5	56	25	56	49	62	13	9	61	0	24
0	25	30	36	24	27	27	35	32	35	27	40	20	15	38	24	0


	
