Number of nodes= 62
Number of caregiver= 13 
Number of group=3 

Caregiver_cost=
100	104	100	114	181	107	118	145	209	130	182	215	162



Caregiver in group=
Group_1:1	2	3	4	6	7	10	
Group_2:8	13						
Group_3:5	9	11	12				

	
		
skill matrix=
Caregiver1:0	1	10	11	12	16	18	20	22	24	25	28	29	31	32	33	36	43	44	51	52	54	56	61										Caregiver2:0	3	4	6	7	13	14	21	23	26	30	35	37	38	40	41	53	58	59	61			Caregiver3:0	1	10	11	12	16	18	20	22	24	25	28	29	31	32	33	36	43	44	51	52	54	56	61										Caregiver4:0	3	4	6	7	13	14	21	23	26	30	35	37	38	40	41	53	58	59				
Caregiver5:0	1	3	4	6	7	10	11	12	13	14	16	18	20	21	22	23	24	25	61	28	29	30	31	32	33	35	36	37	38	40	41	43	44	51	52	53	54	56	58	59	61		
Caregiver6:0	2	5	8	9	15	17	19	27	34	39	42	45	46	47	48	49	50	55	57	60	61												
Caregiver7:0	2	5	8	9	15	17	19	27	34	39	42	45	46	47	48	49	50	55	57	60	61												
Caregiver8:0	1	2	5	8	9	10	11	12	15	16	17	18	19	20	22	24	25	27	28	29	31	32	33	34	36	39	42	43	44	45	46	47	48	49	50	51	52	54	55	56	57	60	61
Caregiver9:0	2	3	4	5	6	7	8	9	13	14	15	17	19	21	23	26	27	30	34	35	37	38	39	40	41	42	45	46	47	48	49	50	53	55	57	58	59	60	61				
Caregiver10:0	2	5	8	9	15	17	19	27	34	39	42	45	46	47	48	49	50	55	57	60	61		
Caregiver11:0	2	3	4	5	6	7	8	9	13	14	15	17	19	21	23	26	27	30	34	35	37	38	39	40	41	42	45	46	47	48	49	50	53	55	57	58	59	60	61				
Caregiver12:0	2	3	4	5	6	7	8	9	13	14	15	17	19	21	23	26	27	30	34	35	37	38	39	40	41	42	45	46	47	48	49	50	53	55	57	58	59	60	61				
Caregiver13:0	2	3	4	5	6	7	8	9	13	14	15	17	19	21	23	26	27	30	34	35	37	38	39	40	41	42	45	46	47	48	49	50	53	55	57	58	59	60	61				
			
																																				type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	40	33	46	30	52	45	24	23	25	45	47	51	22	20	59	41	47	53	26	48	21	46	20	59	24	27	50	28	43	49	20	45	29	39	59	54	34	33	38	40	38	27	32	60	36	21	48	45	25	24	39	53	37	56	42	48	49	37	29	32	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	599	0	588	0	709	480	813	0	0	521	618	982	0	0	780	0	480	690	782	780	505	0	480	546	485	828	583	621	897	0	970	948	0	0	0	0	0	0	968	0	1021	0	674	0	581	0	480	0	0	0	885	0	0	0	0	0	0	480	583	0	0
0	629	0	618	0	739	780	843	0	0	615	732	1012	0	0	1080	0	780	720	847	1080	607	0	575	663	582	927	665	651	975	0	1000	978	0	0	0	0	0	0	1028	0	1051	0	752	0	689	0	780	0	0	0	995	0	0	0	0	0	0	780	668	0	0
0	780	544	0	0	666	560	1022	0	0	727	780	496	512	679	973	0	0	0	976	480	930	895	0	0	798	480	0	780	522	0	519	0	882	0	480	883	881	568	0	556	780	0	0	0	0	480	0	559	780	780	780	0	780	0	0	0	1019	976	0	780	0
0	1080	647	0	0	728	590	1052	0	0	757	1080	526	624	709	1055	0	0	0	1006	780	960	925	0	0	828	780	0	1080	585	0	549	0	912	0	780	948	966	598	0	632	873	0	0	0	0	780	0	589	881	888	1080	0	1080	0	0	0	1049	1080	0	1080	0
0	780	825	0	897	0	910	0	780	488	951	780	579	568	0	0	0	888	0	0	480	0	0	540	0	0	533	706	845	499	0	0	871	0	884	0	0	0	0	800	533	0	0	0	630	0	0	939	0	609	920	0	0	0	609	0	982	0	780	0	780	0
0	1080	855	0	960	0	1011	0	853	569	1020	1080	696	674	0	0	0	987	0	0	780	0	0	653	0	0	629	736	875	590	0	0	972	0	995	0	0	0	0	830	639	0	0	0	660	0	0	1013	0	690	1004	0	0	0	709	0	1080	0	1080	0	1080	0
0	551	0	0	836	780	0	0	0	562	0	844	0	0	0	0	895	0	588	0	0	0	0	0	0	642	0	0	0	0	0	0	695	955	0	0	0	813	0	0	683	0	480	783	0	0	0	0	886	0	921	0	841	0	666	818	638	905	0	0	606	0
