Number of nodes= 27
Number of caregiver= 8 
Number of group=3 

Caregiver_cost=
113	220	123	169	163	116	135	166



2000 2 2 3 5 0.5

3	4	1

Caregiver in group=
Group_1:1	3	6			
Group_2:4	5	7	8
Group_3:2			
			
			
	

skill matrix=
Caregiver1:0	1	4	10	14	15	16	18	19	22	25	26											
Caregiver2:0	1	3	4	5	6	7	8	9	10	12	15	17	18	19	20	21	22	25	26			
Caregiver3:0	3	5	6	7	8	9	12	13	17	20	21	26										
Caregiver4:0	1	2	4	10	11	13	14	15	16	18	19	22	23	24	25	26						
Caregiver5:0	1	3	4	5	6	7	8	9	10	12	15	17	18	19	20	21	22	25	26			
Caregiver6:0	3	5	6	7	8	9	12	17	20	21	24	26										
Caregiver7:0	1	2	3	4	5	6	7	8	9	10	11	12	15	17	18	19	20	21	22	23	25	26
Caregiver8:0	1	2	4	10	11	13	14	15	16	18	19	22	23	24	25	26						
																						
	
		
type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	37	59	57	51	34	25	59	45	24	30	25	47	23	31	40	43	20	46	21	34	26	50	33	55	39	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	0	0	0	981	0	0	0	780	0	629	0	0	0	828	0	0	506	0	0	780	604	808	593	0	0
0	0	0	0	0	1079	0	0	0	1080	0	659	0	0	0	858	0	0	614	0	0	1080	674	838	623	0	0
0	0	636	480	651	836	988	898	0	0	0	0	812	497	0	0	672	0	845	725	0	0	0	0	789	663	0
0	0	666	550	681	902	1080	928	0	0	0	0	842	561	0	0	734	0	928	755	0	0	0	0	851	779	0
0	0	649	0	0	0	0	585	617	831	0	0	0	695	0	0	0	0	0	0	0	870	480	886	0	0	0
0	0	679	0	0	0	0	615	692	921	0	0	0	725	0	0	0	0	0	0	0	900	780	968	0	0	0
0	0	780	629	480	0	990	0	0	853	0	0	480	0	497	0	655	905	1026	0	818	780	0	480	0	617	0
