Number of nodes= 42
Number of caregiver= 12 
Number of group=3 

Caregiver_cost=
125	214	155	131	175	112	165	175	161	140	182	154


Caregiver in group=
Group_1:1	6				
Group_2:3	4	7	9	10	12
Group_3:2	5	8	11		



skill matrix=
Caregiver1:0	4	7	9	19	21	23	28	32	35	37	39	41									
Caregiver2:0	2	4	6	7	8	9	10	13	15	19	21	23	27	28	31	32	35	37	39	41		
Caregiver3:0	1	3	4	5	7	9	11	12	14	16	17	18	19	20	21	22	23	24	25	26	28	29	30	32	33	34	35	36	37	38	39	40	41
Caregiver4:0	1	3	4	5	7	9	11	12	14	16	17	18	19	20	21	22	23	24	25	26	28	29	30	32	33	34	35	36	37	38	39	40	41
Caregiver5:0	1	2	3	5	6	8	10	11	12	13	14	15	16	17	18	20	22	24	25	26	27	29	30	31	33	34	36	38	40	41			
Caregiver6:0	2	6	8	10	13	15	27	31	41		
Caregiver7:0	2	4	6	7	8	9	10	13	15	19	21	23	27	28	31	32	35	37	39	41		
Caregiver8:0	1	2	3	5	6	8	10	11	12	13	14	15	16	17	18	20	22	24	25	26	27	29	30	31	33	34	36	38	40	41			
Caregiver9:0	1	2	3	5	6	8	10	11	12	13	14	15	16	17	18	20	22	24	25	26	27	29	30	31	33	34	36	38	40	41			
Caregiver10:0	1	3	4	5	7	9	11	12	14	16	17	18	19	20	21	22	23	24	25	26	28	29	30	32	33	34	35	36	37	38	39	40	41
Caregiver11:0	1	3	4	5	7	9	11	12	14	16	17	18	19	20	21	22	23	24	25	26	28	29	30	32	33	34	35	36	37	38	39	40	41
Caregiver12:0	1	3	4	5	7	9	11	12	14	16	17	18	19	20	21	22	23	24	25	26	28	29	30	32	33	34	35	36	37	38	39	40	41
											
																						
type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	52	56	53	33	41	58	31	47	37	31	53	55	41	33	33	42	54	54	30	53	34	48	28	48	41	54	21	44	32	59	35	40	43	36	25	22	35	43	51	25	0


Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	0	984	0	0	0	797	0	0	480	0	0	575	514	983	480	923	666	780	984	0	894	940	905	832	780	989	0	876	0	499	0	0	488	498	0	623	0	536	641	0
0	0	0	1054	0	0	0	896	0	0	780	0	0	675	544	1046	780	953	696	1080	1061	0	967	1050	999	905	1080	1019	0	906	0	603	0	0	560	569	0	653	0	598	671	0
0	0	857	0	883	514	0	0	0	621	0	480	902	0	812	869	0	0	982	851	780	0	0	0	0	0	0	518	690	869	0	780	708	0	0	480	842	0	994	684	0	0
0	0	926	0	913	578	0	0	0	708	0	780	932	0	890	943	0	0	1012	919	1080	0	0	0	0	0	0	624	780	971	0	1080	738	0	0	780	907	0	1080	780	0	0
0	585	509	965	814	0	644	0	0	0	724	0	0	808	0	0	480	480	480	0	0	480	957	480	616	612	0	557	480	0	480	0	812	646	0	480	480	630	0	0	640	0
0	661	539	995	874	0	674	0	0	0	754	0	0	838	0	0	600	780	780	0	0	780	987	588	702	726	0	587	780	0	780	0	842	714	0	780	780	695	0	0	726	0
0	0	0	0	480	0	480	616	780	0	0	940	0	0	811	839	0	0	0	831	698	0	0	557	0	0	652	0	566	886	0	926	0	0	0	0	0	572	0	0	0	0
0	0	0	0	780	0	780	679	1080	0	0	1022	0	0	841	943	0	0	0	861	780	0	0	635	0	0	682	0	596	995	0	956	0	0	0	0	0	602	0	0	0	0
0	0	0	706	0	780	0	0	780	678	0	1022	0	503	0	984	0	994	0	0	633	0	0	0	670	853	0	678	0	0	863	780	0	0	836	0	0	0	0	0	780	0
0	0	0	736	0	1080	0	0	1080	780	0	1052	0	533	0	1076	0	1080	0	0	727	0	0	0	780	935	0	708	0	0	946	1080	0	0	907	0	0	0	0	0	1080	0
0	905	0	0	714	0	780	0	926	0	483	0	480	0	992	0	713	0	0	0	0	839	930	0	0	480	780	0	0	0	780	0	487	547	0	0	523	0	0	0	0	0
0	1004	0	0	744	0	1080	0	956	0	550	0	780	0	1074	0	743	0	0	0	0	956	960	0	0	780	1080	0	0	0	1080	0	572	577	0	0	642	0	0	0	0	0
0	0	804	993	0	946	1007	671	780	0	0	0	0	0	0	0	0	0	0	801	0	961	480	480	931	0	900	0	667	0	0	0	480	956	0	708	911	0	797	692	633	0
0	0	870	1080	0	1022	1080	780	1080	0	0	0	0	0	0	0	0	0	0	888	0	991	780	780	1020	0	930	0	697	0	0	0	780	1055	0	738	1007	0	868	722	696	0



CII matrix(caregiver, patient)
0	0	0	0	6	0	0	10	0	10	0	0	0	0	0	0	0	0	0	6	0	10	0	7	0	0	0	0	6	0	0	0	7	0	0	7	0	8	0	9	0	0
0	0	5	0	2	0	1	4	2	2	4	0	0	4	0	4	0	0	0	1	0	3	0	1	0	0	0	4	1	0	0	1	2	0	0	5	0	5	0	1	0	0
0	7	0	3	7	6	0	5	0	3	0	5	3	0	3	0	4	4	4	3	4	5	5	7	5	6	3	0	6	3	5	0	7	6	6	5	3	6	6	5	4	0
0	5	0	6	4	4	0	3	0	6	0	4	3	0	6	0	3	4	6	7	3	3	3	5	6	3	4	0	7	7	6	0	4	3	6	6	6	3	3	5	7	0
0	5	3	4	0	5	4	0	4	0	5	2	2	2	2	4	1	1	4	0	1	0	3	0	5	1	1	5	0	4	1	3	0	1	5	0	4	0	2	0	2	0
0	0	7	0	0	0	7	0	8	0	7	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	6	0	5	0	5	7	7	7	4	0	0	7	0	4	0	0	0	4	0	6	0	5	0	0	0	7	3	0	0	7	6	0	0	4	0	4	0	7	0	0
0	3	5	2	0	3	5	0	3	0	3	3	3	1	2	5	1	5	4	0	1	0	2	0	3	5	2	2	0	4	4	5	0	5	2	0	5	0	4	0	2	0
0	6	7	4	0	4	4	0	7	0	3	3	5	4	6	5	6	5	7	0	5	0	6	0	6	5	7	6	0	6	5	3	0	6	4	0	6	0	3	0	4	0
0	3	0	6	4	3	0	6	0	5	0	5	4	0	7	0	6	6	6	3	3	5	5	7	5	3	7	0	3	3	5	0	5	3	5	6	4	7	3	5	4	0
0	4	0	1	1	4	0	5	0	4	0	1	1	0	3	0	4	1	2	4	1	1	5	5	2	4	1	0	3	3	3	0	3	4	3	3	2	4	5	2	4	0
0	7	0	5	4	6	0	6	0	3	0	5	3	0	4	0	5	5	5	5	5	7	5	6	6	3	3	0	4	3	3	0	3	7	6	4	4	6	4	4	7	0



travel time=
0	30	28	56	70	42	28	48	49	46	28	33	26	26	27	69	42	36	59	67	39	34	38	29	45	34	43	34	16	40	55	8	48	37	52	22	35	35	17	31	32	0
30	0	9	25	89	13	18	67	55	20	35	11	10	4	53	95	17	17	79	58	20	10	37	40	16	14	14	9	15	22	31	34	78	9	82	22	8	8	47	9	3	30
28	9	0	29	93	19	9	60	47	29	40	5	2	8	54	89	26	25	83	50	13	19	44	45	23	7	21	18	17	31	39	34	76	17	81	27	7	7	46	17	12	28
56	25	29	0	109	14	36	87	70	22	55	27	32	30	78	118	23	30	100	62	29	26	53	61	14	27	15	24	41	31	25	59	103	21	108	44	22	22	73	28	24	56
70	89	93	109	0	95	97	106	117	89	54	98	92	86	45	105	86	79	11	137	106	84	57	48	95	100	94	85	76	78	92	63	53	89	56	67	96	96	61	82	88	70
42	13	19	14	95	0	28	79	65	12	41	19	22	17	63	108	11	16	86	63	25	11	40	47	3	21	2	10	27	19	21	45	89	7	94	30	13	13	59	13	10	42
28	18	9	36	97	28	0	52	38	38	46	9	8	16	55	83	35	34	86	43	11	27	51	50	31	9	30	27	21	39	48	35	75	26	79	33	15	15	45	26	21	28
48	67	60	87	106	79	52	0	26	87	76	61	57	64	62	35	84	80	95	55	59	75	86	76	82	60	81	75	59	85	97	54	60	76	61	69	66	66	47	73	70	48
49	55	47	70	117	65	38	26	0	76	76	46	45	53	72	61	73	71	106	29	41	65	84	78	68	44	67	64	53	76	86	57	79	64	81	66	52	52	57	63	59	49
46	20	29	22	89	12	38	87	76	0	36	30	31	24	62	114	4	11	81	75	37	12	32	43	9	32	10	12	30	10	10	46	90	12	95	28	24	24	61	15	17	46
28	35	40	55	54	41	46	76	76	36	0	45	40	32	29	93	33	26	45	89	53	30	11	7	41	47	40	31	25	26	42	23	58	35	63	13	43	43	34	28	34	28
33	11	5	27	98	19	9	61	46	30	45	0	7	12	59	91	27	28	87	47	9	21	48	49	22	2	21	20	22	33	40	39	81	19	85	32	6	6	50	20	14	33
26	10	2	32	92	22	8	57	45	31	40	7	0	9	52	87	28	26	81	50	14	20	44	44	25	8	23	19	16	32	41	32	74	19	79	27	10	10	44	19	14	26
26	4	8	30	86	17	16	64	53	24	32	12	9	0	49	91	20	18	76	59	21	12	36	37	20	15	18	11	11	23	34	29	73	12	78	19	11	11	43	10	7	26
27	53	54	78	45	63	55	62	72	62	29	59	52	49	0	69	58	51	34	93	65	52	39	23	64	60	63	53	38	53	69	20	29	57	34	34	59	59	15	50	54	27
