Number of nodes= 102
Number of caregiver= 19
Number of group=3 

Caregiver_cost=	
140	100	164	101	200	128	146	117	132	127	105	126	178	189	140	121	169	137	101



Caregiver in group=
Group_1:2	4	6	8	10	11	12	16	19
Group_2:1	3	7	9	15	17	18		
Group_3:5	13	14						
								
					
						
						
skill matrix=			
Caregiver1:0	3	5	6	7	9	10	11	12	13	14	15	18	19	20	21	22	23	24	25	28	29	31	32	33	34	36	38	39	40	42	43	44	45	46	47	50	51	53	54	55	56	57	58	60	61	64	65	66	67	70	71	72	77	78	79	80	83	84	85	89	90	91	93	94	95	96	97	98	101
Caregiver2:0	3	5	7	10	15	18	19	20	22	24	25	32	38	39	40	43	46	47	51	53	57	61	70	77	78	79	83	85	89	93	95	96	98	101							
Caregiver3:0	3	5	6	7	9	10	11	12	13	14	15	18	19	20	21	22	23	24	25	28	29	31	32	33	34	36	38	39	40	42	43	44	45	46	47	50	51	53	54	55	56	57	58	60	61	64	65	66	67	70	71	72	77	78	79	80	83	84	85	89	90	91	93	94	95	96	97	98	101
Caregiver4:0	6	9	11	12	13	14	21	23	28	29	31	33	34	36	42	44	45	50	54	55	56	58	60	64	65	66	67	71	72	80	84	90	91	94	97	101					aregiver5:0	1	2	4	6	8	9	11	12	13	14	16	17	21	23	26	27	28	29	30	31	33	34	35	36	37	41	42	44	45	48	49	50	52	54	55	56	58	59	60	62	63	64	65	66	67	68	69	71	72	73	74	75	76	80	81	82	84	86	87	88	90	91	92	94	97	99	100	101	
Caregiver6:0	6	9	11	12	13	14	21	23	28	29	31	33	34	36	42	44	45	50	54	55	56	58	60	64	65	66	67	71	72	80	84	90	91	94	97	101					Caregiver7:0	1	2	3	4	5	7	8	10	15	16	17	18	19	20	22	24	25	26	27	30	32	35	37	38	39	40	41	43	46	47	48	49	51	52	53	57	59	61	62	63	68	69	70	73	74	75	76	77	78	79	81	82	83	85	86	87	88	89	92	93	95	96	98	99	100	101			
Caregiver8:0	6	9	11	12	13	14	21	23	28	29	31	33	34	36	42	44	45	50	54	55	56	58	60	64	65	66	67	71	72	80	84	90	91	94	97	101					Caregiver9:0	3	5	6	7	9	10	11	12	13	14	15	18	19	20	21	22	23	24	25	28	29	31	32	33	34	36	38	39	40	42	43	44	45	46	47	50	51	53	54	55	56	57	58	60	61	64	65	66	67	70	71	72	77	78	79	80	83	84	85	89	90	91	93	94	95	96	97	98	101
Caregiver10:0	3	5	7	10	15	18	19	20	22	24	25	32	38	39	40	43	46	47	51	53	57	61	70	77	78	79	83	85	89	93	95	96	98	101							
Caregiver11:0	6	9	11	12	13	14	21	23	28	29	31	33	34	36	42	44	45	50	54	55	56	58	60	64	65	66	67	71	72	80	84	90	91	94	97	101					
Caregiver12:0	6	9	11	12	13	14	21	23	28	29	31	33	34	36	42	44	45	50	54	55	56	58	60	64	65	66	67	71	72	80	84	90	91	94	101						
Caregiver13:0	3	5	6	7	9	10	11	12	13	14	15	18	19	20	21	22	23	24	25	28	29	31	32	33	34	36	38	39	40	42	43	44	45	46	47	50	51	53	54	55	56	57	58	60	61	64	65	66	67	70	71	72	77	78	79	80	83	84	85	89	90	91	93	94	95	96	97	98	101
Caregiver14:0	3	5	6	7	9	10	11	12	13	14	15	18	19	20	21	22	23	24	25	28	29	31	32	33	34	36	38	39	40	42	43	44	45	46	47	50	51	53	54	55	56	57	58	60	61	64	65	66	67	70	71	72	77	78	79	80	83	84	85	89	90	91	93	94	95	96	97	98	101
Caregiver15:0	1	2	3	4	5	7	8	10	15	16	17	18	19	20	22	24	25	26	27	30	32	35	37	38	39	40	41	43	46	47	48	49	51	52	53	57	59	61	62	63	68	69	70	73	74	75	76	77	78	79	81	82	83	85	86	87	88	89	92	93	95	96	98	99	100	101			
Caregiver16:0	6	9	11	12	13	14	21	23	28	29	31	33	34	36	42	44	45	50	54	55	56	58	60	64	65	66	67	71	72	80	84	90	91	94	97	101					
Caregiver17:0	1	2	4	6	8	9	11	12	13	14	16	17	21	23	26	27	28	29	30	31	33	34	35	36	37	41	42	44	45	48	49	50	52	54	55	56	58	59	60	62	63	64	65	66	67	68	69	71	72	73	74	75	76	80	81	82	84	86	87	88	90	91	92	94	97	99	101		
Caregiver18:0	1	2	4	6	8	9	11	12	13	14	16	17	21	23	26	27	28	29	30	31	33	34	35	36	37	41	42	44	45	48	49	50	52	54	55	56	58	59	60	62	63	64	65	66	67	68	69	71	72	73	74	75	76	80	81	82	84	86	87	88	90	91	92	94	97	99	101		
Caregiver19:0	3	5	7	10	15	18	19	20	22	24	25	32	38	39	40	43	46	47	51	53	57	61	70	77	78	79	83	85	89	93	95	96	98	101																																				
type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	50	30	24	55	38	29	33	51	45	46	23	30	22	50	46	55	58	52	54	27	60	44	58	36	52	26	41	56	38	40	21	60	56	59	24	50	27	32	44	43	54	49	60	60	59	23	44	58	44	36	22	33	25	25	20	55	34	21	56	49	48	24	40	52	35	39	42	49	55	25	39	47	27	36	50	58	38	24	55	34	43	36	36	44	25	30	34	39	43	41	59	46	53	38	23	60	29	52	20	56	0


Time window for ptient matrix (day,patient) :first line alfa and second beta
0	506	639	0	873	507	0	988	804	0	0	0	0	805	0	0	509	0	480	594	897	0	0	0	0	606	480	900	587	0	798	575	0	780	0	0	568	0	515	630	0	780	0	522	0	516	0	0	821	538	0	667	480	0	780	0	480	0	780	480	0	0	497	669	0	0	0	0	0	0	596	800	0	669	0	628	645	480	0	0	480	983	0	1015	0	789	0	0	552	0	0	0	890	0	700	0	1029	639	0	0	886	0
0	536	721	0	903	623	0	1018	874	0	0	0	0	893	0	0	580	0	780	673	971	0	0	0	0	636	780	930	617	0	872	692	0	1080	0	0	598	0	624	697	0	891	0	598	0	597	0	0	851	568	0	697	780	0	1080	0	780	0	1080	780	0	0	560	748	0	0	0	0	0	0	670	876	0	763	0	744	714	599	0	0	591	1080	0	1075	0	891	0	0	647	0	0	0	997	0	777	0	1059	701	0	0	952	0
0	0	895	0	0	922	488	0	0	575	0	480	871	0	780	780	0	0	0	487	0	0	0	0	0	992	539	480	539	480	480	0	595	0	480	0	0	985	610	780	480	0	844	0	0	622	480	480	560	0	0	0	609	780	0	552	0	0	0	620	0	0	635	480	1004	0	0	846	711	0	999	684	671	995	780	654	0	0	978	536	618	0	0	0	542	0	0	689	0	0	780	0	0	696	0	670	715	0	796	0	780	0
0	0	1000	0	0	1015	591	0	0	661	0	780	901	0	1080	894	0	0	0	583	0	0	0	0	0	1080	642	780	569	780	780	0	625	0	780	0	0	1080	640	1080	780	0	964	0	0	652	780	780	644	0	0	0	639	858	0	582	0	0	0	650	0	0	665	780	1034	0	0	907	741	0	1061	714	749	1080	898	684	0	0	1008	566	735	0	0	0	572	0	0	719	0	0	878	0	0	726	0	700	779	0	911	0	858	0
0	0	0	480	0	0	0	780	563	0	0	641	0	0	0	524	0	0	602	0	480	0	0	821	713	0	0	839	0	0	924	876	872	642	506	0	792	0	0	577	0	0	0	480	0	0	0	656	0	640	0	780	0	0	0	0	0	713	688	547	0	894	0	524	0	0	0	870	480	0	0	0	0	0	0	0	892	916	0	0	0	962	0	934	0	0	955	0	638	0	0	0	0	0	0	0	0	780	0	1005	780	0
0	0	0	780	0	0	0	1080	623	0	0	671	0	0	0	635	0	0	632	0	780	0	0	898	743	0	0	953	0	0	1036	906	960	672	582	0	867	0	0	607	0	0	0	780	0	0	0	759	0	731	0	1080	0	0	0	0	0	775	780	649	0	987	0	635	0	0	0	962	556	0	0	0	0	0	0	0	922	986	0	0	0	992	0	999	0	0	1030	0	733	0	0	0	0	0	0	0	0	1080	0	1080	1080	0
0	816	798	0	0	480	0	0	0	0	675	0	780	492	0	780	671	0	0	0	0	518	0	956	0	0	0	0	480	0	0	813	0	502	851	502	0	780	0	0	664	0	0	0	480	0	0	843	673	906	0	480	0	0	0	965	639	0	0	0	856	488	0	0	503	0	499	907	780	0	844	0	780	780	0	480	0	0	0	0	0	0	0	0	480	668	630	928	0	0	651	545	480	972	0	0	0	927	0	515	0	0
0	846	895	0	0	780	0	0	0	0	774	0	1080	576	0	1080	780	0	0	0	0	548	0	1051	0	0	0	0	780	0	0	921	0	595	958	612	0	1080	0	0	773	0	0	0	780	0	0	911	703	1001	0	780	0	0	0	995	669	0	0	0	967	604	0	0	533	0	576	937	868	0	962	0	1080	1080	0	780	0	0	0	0	0	0	0	0	780	750	718	958	0	0	747	619	780	1079	0	0	0	1003	0	588	0	0
0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	0	602	0	540	725	0	936	0	0	0	480	0	0	497	594	0	0	0	0	901	0	0	0	0	0	0	0	0	480	780	0	0	511	0	877	780	0	0	0	0	506	0	781	780	0	0	599	967	0	0	0	0	1013	0	0	0	925	0	811	0	0	0	0	0	658	0	0	0	0	0	0	624	702	0	0	0	0	1006	0	480	0	0	0	0
0	0	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	702	0	607	755	0	1041	0	0	0	780	0	0	602	624	0	0	0	0	968	0	0	0	0	0	0	0	0	574	1080	0	0	541	0	988	1080	0	0	0	0	589	0	851	1080	0	0	673	997	0	0	0	0	1043	0	0	0	1038	0	908	0	0	0	0	0	778	0	0	0	0	0	0	722	780	0	0	0	0	1036	0	780	0	0	0	0
