Number of nodes= 62
Number of caregiver= 13
Number of group=3 

Caregiver_cost=
158	109	114	205	158	136	194	117	191	184	164	118	205


Caregiver in group=
Group_1:2	3	8	12	
Group_2:1	5	6	11	
Group_3:4	7	9	10	13
	
		

skill matrix=
Caregiver1:0	1	2	3	5	6	9	12	13	14	16	17	19	20	22	23	24	25	26	29	30	31	32	34	35	36	37	38	39	40	41	42	45	47	49	52	53	56	57	61					
Caregiver2:0	4	7	8	10	11	15	18	21	27	28	33	43	44	46	48	50	51	54	55	58	59	60	61										
Caregiver3:0	4	7	8	10	11	15	18	21	27	28	33	43	44	46	48	50	51	54	55	58	59	60	61										
Caregiver4:0	4	5	6	7	8	9	10	11	12	13	15	17	18	20	21	22	23	24	25	26	27	28	30	33	36	37	39	41	43	44	45	46	48	50	51	52	53	54	55	56	57	58	59	60	61
Caregiver5:0	4	5	6	7	8	9	10	11	12	13	15	17	18	20	21	22	23	24	25	26	27	28	30	33	36	37	39	41	43	44	45	46	48	50	51	52	53	54	55	56	57	58	59	60	61
Caregiver6:0	1	2	3	4	7	8	10	11	14	15	16	18	19	21	27	28	29	31	32	33	34	35	38	40	42	43	44	46	47	48	49	50	51	54	55	58	59	60	61					
Caregiver7:0	1	2	3	5	6	9	12	13	14	16	17	19	20	22	23	24	25	26	29	30	31	32	34	35	36	37	38	39	40	41	42	45	47	49	52	53	56	57	61					
Caregiver8:0	5	6	9	12	13	17	20	22	23	24	25	26	30	36	37	39	41	45	52	53	56	57	61										
Caregiver9:0	4	5	6	7	8	9	10	11	12	13	15	17	18	20	21	22	23	24	25	26	27	28	30	33	36	37	39	41	43	44	45	46	48	50	51	52	53	54	55	56	57	58	59	60	61
Caregiver10:0	4	5	6	7	8	9	10	11	12	13	15	17	18	20	21	22	23	24	25	26	27	28	30	33	36	37	39	41	43	44	45	46	48	50	51	52	53	54	55	56	57	58	59	60	61
Caregiver11:0	1	2	3	4	7	8	10	11	14	15	16	18	19	21	27	28	29	31	32	33	34	35	38	40	42	43	44	46	47	48	49	50	51	54	55	58	59	60	61					
Caregiver12:0	1	2	3	14	16	19	29	31	32	34	35	38	40	42	47	49	61					
Caregiver13:0	1	2	3	5	6	9	12	13	14	16	17	19	20	22	23	24	25	26	29	30	31	32	34	35	36	37	38	39	40	41	42	45	47	49	52	53	56	57	61						
																																				type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	37	40	51	26	36	58	20	54	55	59	28	49	39	36	47	31	29	36	37	26	48	37	52	51	21	26	33	55	22	44	36	40	55	34	43	59	32	42	31	30	47	48	55	57	21	41	60	29	44	52	35	21	56	22	54	58	50	50	28	21	0

Time window for ptient matrix (patient,shift) :first line alfa and second beta
0	480	847	545	676	0	669	695	881	611	0	560	0	0	0	780	1010	0	899	976	811	0	0	0	0	0	0	480	0	982	1003	796	0	0	0	657	0	0	870	0	0	0	937	0	0	0	830	0	0	944	780	689	0	0	0	0	0	780	801	0	0	0
0	572	944	621	706	0	780	763	964	675	0	590	0	0	0	1080	1077	0	1008	1006	886	0	0	0	0	0	0	780	0	1060	1033	826	0	0	0	739	0	0	934	0	0	0	967	0	0	0	860	0	0	1026	1080	763	0	0	0	0	0	1080	831	0	0	0
0	0	0	0	0	0	0	0	0	820	0	0	780	0	523	983	632	780	0	498	0	638	1009	644	0	780	0	0	0	780	858	879	852	0	780	0	0	0	0	0	0	480	0	880	0	0	0	0	991	523	780	0	0	0	0	814	0	0	870	0	480	0
0	0	0	0	0	0	0	0	0	933	0	0	878	0	553	1047	662	1080	0	585	0	668	1080	741	0	1080	0	0	0	1080	962	964	882	0	1080	0	0	0	0	0	0	780	0	988	0	0	0	0	1062	630	1080	0	0	0	0	897	0	0	900	0	780	0
0	987	480	0	0	0	0	0	503	0	0	780	0	1032	0	480	893	0	0	0	908	0	0	0	710	546	905	517	0	821	0	0	480	627	0	780	0	0	0	780	642	0	0	480	548	0	0	780	933	0	0	1022	780	682	780	0	0	613	0	937	0	0
0	1053	780	0	0	0	0	0	588	0	0	1080	0	1062	0	780	1011	0	0	0	938	0	0	0	780	576	935	609	0	917	0	0	780	657	0	1080	0	0	0	882	726	0	0	780	609	0	0	1080	1039	0	0	1052	898	774	1080	0	0	718	0	1001	0	0
0	0	0	0	780	0	591	0	0	843	0	780	936	0	480	595	0	620	780	868	0	780	974	632	0	0	480	606	785	0	0	480	0	0	880	0	992	844	605	0	698	0	0	498	0	0	916	824	0	0	0	980	0	985	0	0	601	0	0	0	0	0
0	0	0	0	1080	0	621	0	0	913	0	1080	998	0	780	684	0	650	885	959	0	1080	1060	743	0	0	568	724	904	0	0	780	0	0	910	0	1022	946	681	0	780	0	0	528	0	0	995	854	0	0	0	1010	0	1015	0	0	631	0	0	0	0	0
0	501	480	821	0	780	0	626	0	0	888	0	0	656	0	0	0	0	551	0	780	854	994	0	480	0	0	0	0	0	0	692	0	480	0	0	780	480	1008	0	0	0	679	0	0	707	0	0	0	878	0	0	0	0	0	567	0	0	780	720	0	0
0	531	780	917	0	1080	0	699	0	0	918	0	0	759	0	0	0	0	617	0	1080	923	1074	0	589	0	0	0	0	0	0	722	0	780	0	0	1080	780	1038	0	0	0	709	0	0	770	0	0	0	992	0	0	0	0	0	650	0	0	1080	750	0	0
