Number of nodes= 102
Number of caregiver= 19
Number of group=3 

Caregiver_cost=
122	107	115	212	191	111	157	134	147	215	163	161	125	129	177	132	173	209	216


	
Caregiver in group=
Group_1:1	2	3	6	13	14	
Group_2:7	8	9	11	12	16	
Group_3:4	5	10	15	17	18	19

						
			
skill matrix=							
Caregiver1:0	1	4	5	6	15	19	25	26	28	29	31	33	34	35	38	41	43	47	52	53	54	55	62	63	64	69	71	73	78	83	86	88	92	95	97	101					
Caregiver2:0	2	3	9	11	12	14	21	22	27	32	36	40	42	45	46	50	57	61	65	72	74	77	82	85	89	91	93	101													
Caregiver3:0	7	8	10	13	16	17	18	20	23	24	30	37	39	44	48	49	51	56	58	59	60	66	67	68	70	75	76	79	80	81	84	87	90	94	96	101					
Caregiver4:0	2	3	7	8	9	10	11	12	13	14	16	17	18	20	21	22	23	24	27	30	32	36	37	39	40	42	44	45	46	48	49	50	51	56	57	58	59	60	61	65	66	67	68	70	72	74	75	76	77	79	80	81	82	84	85	87	89	90	91	93	94	96	98	99	101								
Caregiver5:0	1	2	3	4	5	6	9	11	12	14	15	19	21	22	25	26	27	28	29	31	32	33	34	35	36	38	40	41	42	43	45	46	47	50	52	53	54	55	57	61	62	63	64	65	69	71	72	73	74	77	78	82	83	85	86	88	89	91	92	93	95	97	99	100	101								
Caregiver6:0	1	4	5	6	15	19	25	26	28	29	31	33	34	35	38	41	43	47	52	53	54	55	62	63	64	69	71	73	78	83	86	88	92	95	97	101					
Caregiver7:0	1	4	5	6	7	8	10	13	15	16	17	18	19	20	23	24	25	26	28	29	30	31	33	34	35	37	38	39	41	43	44	47	48	49	51	52	53	54	55	56	58	59	60	62	63	64	66	67	68	69	70	71	73	75	76	78	79	80	81	83	84	86	87	88	90	92	94	95	96	97	98	100	101
Caregiver8:0	2	3	7	8	9	10	11	12	13	14	16	17	18	20	21	22	23	24	27	30	32	36	37	39	40	42	44	45	46	48	49	50	51	56	57	58	59	60	61	65	66	67	68	70	72	74	75	76	77	79	80	81	82	84	85	87	89	90	91	93	94	96	98	99	101								
Caregiver9:0	2	3	7	8	9	10	11	12	13	14	16	17	18	20	21	22	23	24	27	30	32	36	37	39	40	42	44	45	46	48	49	50	51	56	57	58	59	60	61	65	66	67	68	70	72	74	75	76	77	79	80	81	82	84	85	87	89	90	91	93	94	96	98	99	101								
Caregiver10:0	1	4	5	6	7	8	10	13	15	16	17	18	19	20	23	24	25	26	28	29	30	31	33	34	35	37	38	39	41	43	44	47	48	49	51	52	53	54	55	56	58	59	60	62	63	64	66	67	68	69	70	71	73	75	76	78	79	80	81	83	84	86	87	88	90	92	94	95	96	97	98	100	101
Caregiver11:0	1	2	3	4	5	6	9	11	12	14	15	19	21	22	25	26	27	28	29	31	32	33	34	35	36	38	40	41	42	43	45	46	47	50	52	53	54	55	57	61	62	63	64	65	69	71	72	73	74	77	78	82	83	85	86	88	89	91	92	93	95	97	99	100	101								
Caregiver12:0	2	3	7	8	9	10	11	12	13	14	16	17	18	20	21	22	23	24	27	30	32	36	37	39	40	42	44	45	46	48	49	50	51	56	57	58	59	60	61	65	66	67	68	70	72	74	75	76	77	79	80	81	82	84	85	87	89	90	91	93	94	96	98	99	101								
Caregiver13:0	2	3	9	11	12	14	21	22	27	32	36	40	42	45	46	50	57	61	65	72	74	77	82	85	89	91	93	101													
Caregiver14:0	2	3	9	11	12	14	21	22	27	32	36	40	42	45	46	50	57	61	65	72	74	77	82	85	89	91	93	101													
Caregiver15:0	2	3	7	8	9	10	11	12	13	14	16	17	18	20	21	22	23	24	27	30	32	36	37	39	40	42	44	45	46	48	49	50	51	56	57	58	59	60	61	65	66	67	68	70	72	74	75	76	77	79	80	81	82	84	85	87	89	90	91	93	94	96	98	99	101								
Caregiver16:0	1	2	3	4	5	6	9	11	12	14	15	19	21	22	25	26	27	28	29	31	32	33	34	35	36	38	40	41	42	43	45	46	47	50	52	53	54	55	57	61	62	63	64	65	69	71	72	73	74	77	78	82	83	85	86	88	89	91	92	93	95	97	99	100	101								
Caregiver17:0	2	3	7	8	9	10	11	12	13	14	16	17	18	20	21	22	23	24	27	30	32	36	37	39	40	42	44	45	46	48	49	50	51	56	57	58	59	60	61	65	66	67	68	70	72	74	75	76	77	79	80	81	82	84	85	87	89	90	91	93	94	96	98	99	101								
Caregiver18:0	1	4	5	6	7	8	10	13	15	16	17	18	19	20	23	24	25	26	28	29	30	31	33	34	35	37	38	39	41	43	44	47	48	49	51	52	53	54	55	56	58	59	60	62	63	64	66	67	68	69	70	71	73	75	76	78	79	80	81	83	84	86	87	88	90	92	94	95	96	97	98	100	101
Caregiver19:0	1	2	3	4	5	6	9	11	12	14	15	19	21	22	25	26	27	28	29	31	32	33	34	35	36	38	40	41	42	43	45	46	47	50	52	53	54	55	57	61	62	63	64	65	69	71	72	73	74	77	78	82	83	85	86	88	89	91	92	93	95	97	99	100	101								

type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	20	50	46	41	31	25	36	23	40	40	32	53	22	57	36	21	47	24	28	23	42	45	35	21	25	48	56	40	31	22	49	24	25	30	35	50	27	24	45	41	20	39	31	37	48	25	50	29	28	52	48	55	49	24	20	56	50	33	57	35	47	49	56	52	48	25	52	49	57	38	29	42	40	49	32	43	25	59	20	25	49	21	40	25	56	38	25	23	26	41	24	20	35	22	54	36	50	52	24	45	0

Time window for ptient matrix (day, patient) :first line alfa and second beta
0	0	528	0	780	0	0	480	0	0	480	1013	0	0	0	780	860	0	0	0	896	0	480	0	609	780	672	780	0	480	480	0	0	0	635	595	0	0	480	0	0	480	855	721	0	0	637	904	0	0	480	501	0	656	0	0	497	0	0	0	884	847	0	0	0	0	780	0	0	992	780	0	0	0	0	628	0	0	480	0	480	0	0	480	846	0	0	530	0	780	0	780	540	0	0	656	0	0	924	480	0	0
0	0	619	0	1080	0	0	780	0	0	780	1043	0	0	0	1080	939	0	0	0	926	0	780	0	639	1080	744	1080	0	780	780	0	0	0	727	625	0	0	780	0	0	780	941	751	0	0	712	986	0	0	780	620	0	766	0	0	564	0	0	0	949	959	0	0	0	0	882	0	0	1064	1080	0	0	0	0	699	0	0	780	0	780	0	0	780	876	0	0	560	0	1080	0	1080	604	0	0	686	0	0	992	780	0	0
0	480	780	0	0	0	676	780	0	0	0	0	0	0	0	894	734	960	0	0	0	0	0	0	865	480	780	0	0	0	627	0	0	0	0	1006	0	0	552	535	480	0	480	0	999	0	0	0	0	780	0	0	0	0	903	487	805	653	0	0	480	0	0	0	1003	825	822	780	844	678	0	1011	923	0	0	0	0	0	0	0	0	0	0	0	0	480	679	829	0	0	674	0	0	494	0	0	0	0	0	0	604	0
0	780	1080	0	0	0	706	1080	0	0	0	0	0	0	0	983	764	990	0	0	0	0	0	0	965	780	1080	0	0	0	657	0	0	0	0	1036	0	0	613	647	595	0	780	0	1064	0	0	0	0	1080	0	0	0	0	933	583	915	745	0	0	558	0	0	0	1074	907	924	1080	950	780	0	1080	984	0	0	0	0	0	0	0	0	0	0	0	0	780	774	941	0	0	704	0	0	587	0	0	0	0	0	0	693	0
0	810	0	480	0	995	497	0	0	480	0	727	0	669	806	0	491	0	676	480	0	0	0	621	0	0	0	0	0	841	480	0	677	0	0	0	0	0	0	664	0	780	0	0	0	0	0	0	0	610	0	0	0	0	0	780	780	780	838	0	717	1010	0	0	526	0	780	0	0	0	0	0	667	0	584	0	480	581	0	0	0	996	989	658	0	889	780	0	0	0	0	0	780	553	0	0	480	480	490	1009	849	0
0	873	0	780	0	1075	527	0	0	780	0	757	0	699	836	0	555	0	737	780	0	0	0	727	0	0	0	0	0	908	780	0	780	0	0	0	0	0	0	747	0	1080	0	0	0	0	0	0	0	640	0	0	0	0	0	1080	1080	1080	934	0	747	1040	0	0	556	0	1080	0	0	0	0	0	773	0	614	0	780	648	0	0	0	1080	1080	688	0	956	1080	0	0	0	0	0	1080	583	0	0	780	780	566	1080	923	0
0	780	950	0	926	0	0	1001	0	780	0	0	0	0	579	835	0	780	895	485	480	0	517	0	0	0	671	795	0	812	950	874	0	997	780	0	0	947	690	668	0	0	780	572	0	961	780	576	0	0	577	480	0	579	0	0	480	509	950	0	0	780	780	877	0	0	0	0	0	923	980	0	0	0	0	557	780	0	0	869	0	995	0	0	780	516	640	0	0	0	780	680	0	0	0	0	780	0	0	0	0	0
0	1080	980	0	1000	0	0	1068	0	1080	0	0	0	0	609	920	0	1080	925	591	780	0	547	0	0	0	771	903	0	914	980	945	0	1073	1080	0	0	1018	751	698	0	0	1080	651	0	1034	1080	678	0	0	648	780	0	698	0	0	780	615	980	0	0	856	1080	907	0	0	0	0	0	953	1072	0	0	0	0	655	1080	0	0	952	0	1058	0	0	1080	626	718	0	0	0	884	710	0	0	0	0	885	0	0	0	0	0
0	0	0	0	0	902	480	0	0	0	0	0	780	0	0	0	0	0	985	0	480	482	0	615	0	0	892	0	0	872	0	780	907	0	834	0	674	707	0	507	582	861	0	0	0	783	480	0	851	821	646	0	641	0	0	893	0	0	0	492	0	974	0	0	0	570	640	944	569	599	795	0	0	0	597	861	0	608	0	0	0	480	0	480	889	0	0	571	0	0	0	885	618	0	0	0	539	554	604	0	969	0
0	0	0	0	0	932	780	0	0	0	0	0	1080	0	0	0	0	0	1067	0	780	544	0	685	0	0	958	0	0	902	0	1080	937	0	941	0	762	737	0	537	690	891	0	0	0	884	595	0	943	935	750	0	729	0	0	958	0	0	0	575	0	1004	0	0	0	634	746	974	599	629	868	0	0	0	627	929	0	638	0	0	0	780	0	595	950	0	0	601	0	0	0	957	698	0	0	0	569	649	681	0	999	0
