Number of nodes= 27
Number of caregiver= 7 
Number of group=2 

Caregiver_cost=
134	154	186	115	100	156	212


Caregiver in group=
Group_1:4	5	1	2	6
Group_2:3	7			
			
	

skill matrix=
Caregiver1:0	1	2	4	5	6	10	12	13	14	15	16	17	18	20	21	22	24	25	26
Caregiver2:0	1	2	3	4	6	7	8	9	11	13	14	16	19	22	23	24	25	26	
Caregiver3:0	3	5	7	8	9	10	11	12	15	17	18	19	20	21	23	26			
Caregiver4:0	1	2	4	6	13	14	16	22	24	25	26								
Caregiver5:0	5	10	12	15	17	18	20	21	26		
Caregiver6:0	1	2	3	4	6	7	8	9	11	13	14	16	19	22	23	24	25	26
Caregiver7:0	3	5	7	8	9	10	11	12	15	17	18	19	20	21	23	26			
	
		
type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	28	27	21	20	35	29	34	23	47	43	26	60	28	52	37	28	25	36	31	26	60	56	22	27	27	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	660	0	0	0	844	0	1024	915	0	0	0	565	687	0	0	0	0	0	0	692	617	0	593	480	630	0
0	741	0	0	0	874	0	1054	945	0	0	0	595	717	0	0	0	0	0	0	722	647	0	623	780	660	0
0	780	822	0	0	713	939	0	0	0	609	0	0	0	0	553	864	799	995	557	782	0	0	0	880	0	0
0	1080	852	0	0	743	1039	0	0	0	639	0	0	0	0	615	944	829	1080	587	894	0	0	0	910	0	0
0	545	0	539	524	0	0	0	0	650	728	635	0	0	827	0	0	780	0	780	0	0	809	552	0	0	0
0	575	0	602	623	0	0	0	0	765	758	665	0	0	905	0	0	880	0	1080	0	0	839	582	0	0	0
0	505	993	0	993	528	0	854	0	966	0	780	988	0	480	0	0	644	592	701	0	0	0	937	0	0	0
0	535	1080	0	1069	558	0	921	0	996	0	1080	1080	0	596	0	0	728	663	772	0	0	0	1049	0	0	0
0	0	951	909	0	0	480	0	0	0	893	518	0	566	0	0	0	0	514	0	735	0	0	546	0	940	0
0	0	1067	1016	0	0	780	0	0	0	923	580	0	657	0	0	0	0	611	0	765	0	0	620	0	1027	0
0	0	0	0	0	0	0	0	0	644	0	780	0	0	948	0	480	480	0	826	615	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	755	0	1080	0	0	1041	0	581	780	0	890	734	0	0	0	0	0	0
0	0	0	0	520	0	0	847	780	0	480	0	0	0	535	480	0	0	854	0	0	679	811	0	0	0	0
0	0	0	0	595	0	0	952	1080	0	780	0	0	0	565	780	0	0	884	0	0	760	872	0	0	0	0




CII matrix(caregiver, patient)
0	4	5	0	7	5	5	0	0	0	3	0	5	6	5	5	3	3	4	0	4	5	4	0	6	6	0
0	6	3	3	7	0	6	5	4	3	0	5	0	4	4	0	6	0	0	5	0	0	5	6	6	6	0
0	0	0	4	0	5	0	3	2	2	4	4	5	0	0	4	0	5	5	4	5	5	0	2	0	0	0
0	9	6	0	10	0	9	0	0	0	0	0	0	10	10	0	7	0	0	0	0	0	6	0	7	8	0
0	0	0	0	0	6	0	0	0	0	7	0	6	0	0	8	0	10	9	0	7	6	0	0	0	0	0
0	3	5	5	4	0	5	6	4	7	0	6	0	4	4	0	4	0	0	3	0	0	4	3	4	6	0
0	0	0	1	0	4	0	3	1	1	5	1	4	0	0	5	0	2	1	2	3	2	0	1	0	0	0


travel time=
0	33	49	55	32	16	41	55	54	6	68	14	51	25	34	40	64	64	31	11	13	6	35	44	38	33	0
33	0	79	88	31	48	74	75	71	38	97	19	84	18	53	51	92	43	63	32	47	31	41	77	6	64	33
49	79	0	20	58	40	20	79	37	43	67	60	40	64	68	79	69	93	40	47	38	54	79	31	84	16	49
55	88	20	0	73	42	14	69	57	50	50	69	24	75	63	75	53	108	34	57	42	59	78	19	92	25	55
32	31	58	73	0	45	61	86	41	33	98	25	78	14	65	69	95	36	60	21	40	35	61	69	37	48	32
16	48	40	42	45	0	27	46	57	12	53	30	36	40	29	39	50	79	15	24	5	18	39	29	52	25	16
41	74	20	14	61	27	0	60	52	36	48	55	22	62	51	63	50	97	22	44	27	45	65	12	78	14	41
55	75	79	69	86	46	60	0	103	56	35	63	46	77	22	26	27	115	39	66	52	51	36	50	75	66	55
54	71	37	57	41	57	52	103	0	51	100	59	74	53	86	94	100	67	66	46	52	61	90	64	77	39	54
6	38	43	50	33	12	36	56	51	0	65	19	48	28	36	43	62	67	28	11	9	11	40	40	43	28	6
68	97	67	50	98	53	48	35	100	65	0	80	26	92	48	57	8	132	38	77	58	67	66	36	99	61	68
14	19	60	69	25	30	55	63	59	19	80	0	65	13	41	44	76	53	45	14	28	13	36	58	24	46	14
51	84	40	24	78	36	22	46	74	48	26	65	0	75	46	58	29	113	21	58	39	53	63	10	88	36	51
25	18	64	75	14	40	62	77	53	28	92	13	75	0	54	57	89	40	56	18	37	26	48	67	24	51	25
34	53	68	63	65	29	51	22	86	36	48	41	46	54	0	12	42	93	30	45	34	30	18	46	53	53	34
40	51	79	75	69	39	63	26	94	43	57	44	58	57	12	0	50	94	41	51	44	35	11	57	51	64	40
64	92	69	53	95	50	50	27	100	62	8	76	29	89	42	50	0	128	36	74	55	63	59	38	94	61	64
64	43	93	108	36	79	97	115	67	67	132	53	113	40	93	94	128	0	94	56	75	65	84	104	46	84	64
31	63	40	34	60	15	22	39	66	28	38	45	21	56	30	41	36	94	0	39	20	32	45	17	66	28	31
11	32	47	57	21	24	44	66	46	11	77	14	58	18	45	51	74	56	39	0	19	16	45	49	37	33	11
13	47	38	42	40	5	27	52	52	9	58	28	39	37	34	44	55	75	20	19	0	17	42	31	51	22	13
6	31	54	59	35	18	45	51	61	11	67	13	53	26	30	35	63	65	32	16	17	0	29	47	34	39	6
35	41	79	78	61	39	65	36	90	40	66	36	63	48	18	11	59	84	45	45	42	29	0	61	40	64	35
44	77	31	19	69	29	12	50	64	40	36	58	10	67	46	57	38	104	17	49	31	47	61	0	81	25	44
38	6	84	92	37	52	78	75	77	43	99	24	88	24	53	51	94	46	66	37	51	34	40	81	0	70	38
33	64	16	25	48	25	14	66	39	28	61	46	36	51	53	64	61	84	28	33	22	39	64	25	70	0	33
0	33	49	55	32	16	41	55	54	6	68	14	51	25	34	40	64	64	31	11	13	6	35	44	38	33	0
