Number of nodes= 27
Number of caregiver= 7 
Number of group=2 

Caregiver_cost=
143	116	137	112	122	119	140





Caregiver in group=
Group_1:2	4	5	6
Group_2:1	3	7	

				


skill matrix=
Caregiver1:0	1	2	3	4	5	6	7	8	9	10	12	13	14	15	16	17	18	19	21	22	24	25	26
Caregiver2:0	6	11	14	16	17	19	21	22	26		
Caregiver3:0	6	11	14	15	16	17	18	19	20	21	22	23	24	25	26						
Caregiver4:0	6	11	14	15	16	17	19	20	21	22	24	26										
Caregiver5:0	6	14	16	17	19	20	21	22	23	26		
Caregiver6:0	1	2	3	4	5	7	8	9	10	12	13	25	26									
Caregiver7:0	1	2	3	4	5	6	7	8	9	10	12	13	14	16	17	18	19	21	22	23	26		
	
		
	

type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	22	48	59	59	31	32	23	57	59	29	57	59	52	22	42	27	35	49	25	51	24	38	23	24	22	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	0	0	0	0	0	0	0	0	976	0	618	650	996	0	700	540	678	0	635	0	0	480	0	0	0
0	0	0	0	0	0	0	0	0	0	1037	0	704	729	1080	0	730	655	708	0	743	0	0	780	0	0	0
0	780	0	0	799	602	730	0	587	0	0	0	669	848	0	780	0	0	0	780	796	0	688	0	0	0	0
0	1080	0	0	901	712	760	0	705	0	0	0	760	943	0	1080	0	0	0	1080	826	0	780	0	0	0	0
0	0	677	969	0	0	594	525	968	0	0	0	0	689	0	0	0	0	0	0	933	889	646	0	895	0	0
0	0	707	1078	0	0	674	604	1063	0	0	0	0	719	0	0	0	0	0	0	963	989	722	0	975	0	0
0	0	791	961	0	0	679	0	0	0	0	480	997	880	0	780	0	0	0	0	545	0	0	914	538	780	0
0	0	897	991	0	0	743	0	0	0	0	571	1027	961	0	1080	0	0	0	0	575	0	0	1017	568	1080	0
0	898	0	831	0	0	0	0	0	829	0	780	0	0	854	1028	0	0	0	0	0	0	0	0	0	0	0
0	928	0	861	0	0	0	0	0	933	0	1080	0	0	937	1058	0	0	0	0	0	0	0	0	0	0	0
0	955	680	0	0	816	0	0	480	0	0	829	538	0	936	0	0	655	480	909	0	0	0	648	891	983	0
0	985	780	0	0	893	0	0	780	0	0	859	610	0	1039	0	0	685	780	981	0	0	0	766	974	1013	0
0	0	0	0	780	0	0	702	0	480	480	0	0	0	863	0	590	0	530	515	0	657	795	0	0	996	0
0	0	0	0	1080	0	0	780	0	780	780	0	0	0	931	0	620	0	560	545	0	687	858	0	0	1080	0


CII matrix(caregiver, patient)
0	6	6	4	6	3	5	3	3	5	6	0	7	5	4	4	7	6	4	6	0	6	3	0	5	4	0
0	0	0	0	0	0	8	0	0	0	0	8	0	0	10	0	9	10	0	6	0	10	7	0	0	0	0
0	0	0	0	0	0	7	0	0	0	0	5	0	0	5	5	4	5	7	6	3	3	6	5	6	4	0
0	0	0	0	0	0	7	0	0	0	0	8	0	0	7	8	9	8	0	10	8	10	8	0	7	0	0
0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	10	7	0	10	10	7	7	9	0	0	0
0	10	9	6	8	10	0	6	9	7	10	0	8	6	0	0	0	0	0	0	0	0	0	0	0	10	0
0	6	6	7	5	3	6	6	4	5	4	0	5	3	6	0	4	4	3	5	0	5	7	6	0	0	0


travel time=
0	26	8	30	30	16	26	36	31	41	34	32	15	33	26	43	31	2	13	34	3	7	14	40	6	28	0
26	0	32	16	16	40	19	17	12	33	19	13	40	16	4	22	14	28	35	11	29	32	39	21	30	14	26
8	32	0	37	38	8	34	43	39	49	42	40	9	41	33	51	39	5	6	41	7	2	9	47	2	36	8
30	16	37	0	1	46	6	7	7	16	5	7	45	5	12	16	4	32	42	12	32	37	42	10	35	2	30
30	16	38	1	0	46	7	6	6	17	4	5	45	4	12	15	3	32	42	11	32	37	43	10	36	2	30
16	40	8	46	46	0	42	51	47	57	50	48	4	49	41	59	47	13	6	49	14	9	8	56	10	44	16
26	19	34	6	7	42	0	13	12	16	10	12	41	11	16	21	10	29	39	17	28	33	38	15	32	7	26
36	17	43	7	6	51	13	0	6	18	3	4	51	2	13	9	4	38	48	9	38	43	49	4	41	8	36
31	12	39	7	6	47	12	6	0	22	7	1	46	4	8	12	2	34	43	5	34	39	45	10	37	6	31
41	33	49	16	17	57	16	18	22	0	15	21	55	18	29	22	19	44	55	26	43	48	52	16	47	19	41
34	19	42	5	4	50	10	3	7	15	0	6	49	3	15	11	5	37	47	11	37	42	47	5	40	7	34
32	13	40	7	5	48	12	4	1	21	6	0	47	3	9	11	2	35	44	6	35	40	46	9	38	6	32
15	40	9	45	45	4	41	51	46	55	49	47	0	48	41	59	46	13	9	49	13	8	4	55	10	43	15
33	16	41	5	4	49	11	2	4	18	3	3	48	0	12	11	2	36	45	8	36	41	46	7	39	5	33
26	4	33	12	12	41	16	13	8	29	15	9	41	12	0	19	10	29	37	8	29	33	40	18	31	10	26
43	22	51	16	15	59	21	9	12	22	11	11	59	11	19	0	12	46	55	11	46	51	57	7	49	16	43
31	14	39	4	3	47	10	4	2	19	5	2	46	2	10	12	0	34	43	8	34	39	45	9	37	4	31
2	28	5	32	32	13	29	38	34	44	37	35	13	36	29	46	34	0	11	37	2	5	12	42	3	30	2
13	35	6	42	42	6	39	48	43	55	47	44	9	45	37	55	43	11	0	45	13	8	11	52	8	40	13
34	11	41	12	11	49	17	9	5	26	11	6	49	8	8	11	8	37	45	0	37	41	48	12	39	11	34
3	29	7	32	32	14	28	38	34	43	37	35	13	36	29	46	34	2	13	37	0	5	11	42	5	30	3
7	32	2	37	37	9	33	43	39	48	42	40	8	41	33	51	39	5	8	41	5	0	7	47	2	35	7
14	39	9	42	43	8	38	49	45	52	47	46	4	46	40	57	45	12	11	48	11	7	0	53	10	41	14
40	21	47	10	10	56	15	4	10	16	5	9	55	7	18	7	9	42	52	12	42	47	53	0	45	12	40
6	30	2	35	36	10	32	41	37	47	40	38	10	39	31	49	37	3	8	39	5	2	10	45	0	33	6
28	14	36	2	2	44	7	8	6	19	7	6	43	5	10	16	4	30	40	11	30	35	41	12	33	0	28
0	26	8	30	30	16	26	36	31	41	34	32	15	33	26	43	31	2	13	34	3	7	14	40	6	28	0

	
