Number of nodes= 62
Number of caregiver= 12 
Number of group=3

Caregiver_cost=
210	160	119	145	112	156	167	140	150	191	171	114


Caregiver in group=
Group_1:3	5	12			
Group_2:2	4	6	7	8	9
Group_3:1	10	11			
			
	
skill matrix=
Caregiver1:0	1	3	4	5	6	7	8	9	10	12	14	15	17	18	19	20	21	22	23	25	27	28	29	31	32	33	34	35	36	37	38	40	41	42	44	45	46	47	48	51	53	54	57	60	61
Caregiver2:0	2	3	5	6	7	9	11	12	13	14	15	16	17	18	19	23	24	25	26	27	28	30	31	33	35	38	39	40	43	45	49	50	52	53	54	55	56	58	59	61				
Caregiver3:0	1	4	8	10	20	21	22	29	32	34	36	37	41	42	44	46	47	48	51	57	60	61
Caregiver4:0	1	2	4	8	10	11	13	16	20	21	22	24	26	29	30	32	34	36	37	39	41	42	43	44	46	47	48	49	50	51	52	55	56	57	58	59	60	61
Caregiver5:0	1	4	8	10	20	21	22	29	32	34	36	37	41	42	44	46	47	48	51	57	60	61
Caregiver6:0	2	3	5	6	7	9	11	12	13	14	15	16	17	18	19	23	24	25	26	27	28	30	31	33	35	38	39	40	43	45	49	50	52	53	54	55	56	58	59	61
Caregiver7:0	1	2	4	8	10	11	13	16	20	21	22	24	26	29	30	32	34	36	37	39	41	42	43	44	46	47	48	49	50	51	52	55	56	57	58	59	60	61
Caregiver8:0	2	3	5	6	7	9	11	12	13	14	15	16	17	18	19	23	24	25	26	27	28	30	31	33	35	38	39	40	43	45	49	50	52	53	54	55	56	58	59	61
Caregiver9:0	1	3	4	5	6	7	8	9	10	12	14	15	17	18	19	20	21	22	23	25	27	28	29	31	32	33	34	35	36	37	38	40	41	42	44	45	46	47	48	51	53	54	57	60	61
Caregiver10:0	2	3	5	6	7	9	11	12	13	14	15	16	17	18	19	23	24	25	26	27	28	30	31	33	35	38	39	40	43	45	49	50	52	53	54	55	56	58	59	61
Caregiver11:0	1	3	4	5	6	7	8	9	10	12	14	15	17	18	19	20	21	22	23	25	27	28	29	31	32	33	34	35	36	37	38	40	41	42	44	45	46	47	48	51	53	54	57	60	61
Caregiver12:0	1	4	8	10	20	21	22	29	32	34	36	37	41	42	44	46	47	48	51	57	60	61																							
												type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	21	29	51	51	54	33	22	41	60	46	60	28	33	47	56	42	48	41	38	44	26	20	42	31	30	42	49	33	23	42	35	31	36	50	54	53	49	41	47	31	30	32	51	37	55	33	55	49	40	47	25	23	58	26	23	50	39	58	35	44	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	887	697	0	0	0	0	0	991	0	0	0	832	846	611	0	0	0	645	0	480	953	0	0	480	780	480	0	780	0	0	780	627	0	0	0	0	0	997	0	0	0	0	551	719	0	781	0	649	0	0	0	0	0	0	644	0	0	816	0	0	0
0	981	727	0	0	0	0	0	1080	0	0	0	924	876	641	0	0	0	713	0	780	983	0	0	780	1080	780	0	1080	0	0	881	723	0	0	0	0	0	1058	0	0	0	0	622	749	0	879	0	709	0	0	0	0	0	0	721	0	0	846	0	0	0
0	0	611	514	0	0	480	0	0	0	780	915	893	0	0	682	0	912	0	544	0	0	0	0	0	0	0	480	0	0	860	0	0	0	801	0	480	499	0	480	819	576	0	0	911	0	0	0	518	837	0	480	0	0	0	0	1022	0	967	0	690	0
0	0	641	544	0	0	780	0	0	0	1080	1014	923	0	0	780	0	1008	0	604	0	0	0	0	0	0	0	780	0	0	890	0	0	0	871	0	780	619	0	780	849	606	0	0	1000	0	0	0	548	867	0	780	0	0	0	0	1052	0	997	0	720	0
0	698	780	660	0	631	780	548	0	480	0	0	0	519	0	0	657	0	0	0	780	603	944	480	0	0	0	0	919	0	617	580	0	0	886	0	964	0	868	0	827	0	526	0	0	703	651	0	0	0	973	800	922	799	0	0	0	941	956	695	604	0
0	780	1080	690	0	661	1080	638	0	780	0	0	0	601	0	0	687	0	0	0	1080	633	974	780	0	0	0	0	1037	0	722	663	0	0	968	0	1045	0	898	0	857	0	556	0	0	780	681	0	0	0	1080	861	1010	906	0	0	0	1037	986	725	664	0
0	0	0	0	0	0	915	0	647	911	1018	786	791	0	539	0	0	555	0	480	0	780	0	0	513	0	0	1007	865	663	689	0	628	994	0	788	0	994	0	0	0	0	0	0	0	0	0	480	0	924	0	904	1030	0	646	0	0	0	0	617	0	0
