Number of nodes= 27
Number of caregiver= 7 
Number of group=3 

Caregiver_cost=
195	187	219	128	211	188	157



Caregiver in group=
Group_1:4	
Group_2:7
Group_3:1	2	3	5	6				


skill matrix=
Caregiver1: 0	1	3	4	5	6	7	8	9	10	11	12	13	15	16	17	18	19	20	21	23	24	25	26
Caregiver2: 0	1	2	3	4	6	7	8	9	10	11	12	13	15	17	18	19	20	23	24	25	26		
Caregiver3: 0	1	3	4	6	7	8	9	10	11	12	13	15	17	18	19	20	23	24	25	26		
Caregiver4: 0	1	4	8	9	13	15	17	18	20	23	25	26										
Caregiver5: 0	2	3	5	6	7	10	11	12	14	16	19	21	22	24	26							
Caregiver6: 0	1	3	4	6	7	8	9	10	11	12	13	14	15	17	18	19	20	22	23	24	25	26	
Caregiver7: 0	2	3	5	6	7	10	11	12	14	16	19	21	22	24	26								
	

type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	29	45	35	55	37	60	49	29	56	26	20	38	45	47	47	51	55	52	39	27	43	47	35	55	53	0

Time window for ptient matrix (patient,shift) :first line alfa and second beta
0	0	0	0	0	0	0	781	480	480	780	0	692	0	0	0	780	927	0	0	0	0	480	909	0	0	0
0	0	0	0	0	0	0	895	780	780	1080	0	722	0	0	0	1080	992	0	0	0	0	780	1015	0	0	0
0	915	0	0	780	0	504	0	931	951	0	0	0	620	948	0	0	0	0	0	0	0	482	0	0	0	0
0	945	0	0	1080	0	534	0	1028	1018	0	0	0	650	978	0	0	0	0	0	0	0	549	0	0	0	0
0	780	0	0	602	581	0	0	480	0	0	0	0	0	0	577	807	0	0	780	0	939	780	0	0	780	0
0	1080	0	0	689	689	0	0	573	0	0	0	0	0	0	680	837	0	0	865	0	1014	1080	0	0	1080	0
0	0	483	0	480	863	0	944	0	987	0	0	0	0	0	0	0	0	0	515	969	480	480	780	946	0	0
0	0	564	0	780	980	0	1039	0	1080	0	0	0	0	0	0	0	0	0	545	1068	780	780	1080	1045	0	0
0	480	0	624	0	0	0	0	0	0	0	507	0	0	694	658	791	877	0	0	0	0	0	956	0	660	0
0	780	0	654	0	0	0	0	0	0	0	537	0	0	778	727	894	979	0	0	0	0	0	986	0	690	0
0	0	843	860	0	695	0	0	0	0	0	944	860	0	982	0	987	0	841	780	981	498	0	0	0	0	0
0	0	907	962	0	780	0	0	0	0	0	1050	890	0	1065	0	1080	0	871	1080	1080	528	0	0	0	0	0
0	0	0	1023	575	0	975	0	0	0	829	0	0	574	0	587	0	0	901	780	0	499	0	0	810	934	0
0	0	0	1053	605	0	1005	0	0	0	927	0	0	652	0	652	0	0	931	1080	0	529	0	0	840	1016	0


CII matrix(caregiver, patient)
0	5	0	2	3	1	4	2	2	2	2	5	4	1	0	4	4	3	2	2	5	1	0	1	3	3	0
0	3	2	2	5	0	1	1	3	4	1	5	2	1	0	5	0	2	4	3	3	0	0	3	1	5	0
0	3	0	2	5	0	5	1	1	4	4	1	1	5	0	5	0	1	5	1	5	0	0	1	2	1	0
0	7	0	0	8	0	0	0	7	8	0	0	0	9	0	10	0	9	6	0	7	0	0	8	0	8	0
0	0	2	1	0	2	4	4	0	0	1	2	4	0	3	0	3	0	0	5	0	2	1	0	3	0	0
0	3	0	4	3	0	2	2	5	4	2	2	4	4	4	4	0	5	3	1	4	0	2	1	5	1	0
0	0	3	5	0	5	6	4	0	0	6	3	6	0	3	0	4	0	0	7	0	3	7	0	5	0	0

travel time=
0	32	32	34	27	36	26	32	38	27	27	37	28	29	28	27	34	45	29	16	38	25	38	33	27	34	0
32	0	49	10	47	54	10	19	47	5	47	51	54	9	26	7	3	66	11	40	59	20	55	6	12	3	32
32	49	0	57	5	5	49	59	11	44	5	5	15	52	58	42	52	17	52	16	11	53	7	53	52	52	32
34	10	57	0	54	62	9	10	56	13	54	59	60	5	19	15	7	73	6	46	66	14	63	4	8	7	34
27	47	5	54	0	9	46	55	15	41	1	10	12	49	54	40	50	20	49	11	13	49	11	51	48	50	27
36	54	5	62	9	0	54	64	14	49	9	7	15	57	63	48	58	12	58	20	6	58	4	59	57	58	36
26	10	49	9	46	54	0	11	50	9	46	52	51	3	16	11	10	65	3	38	59	10	55	8	3	10	26
32	19	59	10	55	64	11	0	60	20	56	62	59	10	9	22	17	75	8	46	68	7	65	14	8	17	32
38	47	11	56	15	14	50	60	0	43	16	8	27	52	61	41	51	24	53	24	20	56	11	52	53	51	38
27	5	44	13	41	49	9	20	43	0	42	46	49	10	25	2	9	61	11	35	54	19	50	9	12	9	27
27	47	5	54	1	9	46	56	16	42	0	11	11	49	54	40	51	19	50	11	12	50	11	51	49	51	27
37	51	5	59	10	7	52	62	8	46	11	0	20	55	62	44	55	17	56	21	12	57	4	56	55	55	37
28	54	15	60	12	15	51	59	27	49	11	20	0	54	56	47	57	19	55	14	13	53	19	57	53	57	28
29	9	52	5	49	57	3	10	52	10	49	55	54	0	16	12	8	68	2	41	61	11	58	6	3	8	29
28	26	58	19	54	63	16	9	61	25	54	62	56	16	0	27	25	73	15	44	66	6	65	22	13	25	28
27	7	42	15	40	48	11	22	41	2	40	44	47	12	27	0	10	59	13	33	52	20	48	11	14	10	27
34	3	52	7	50	58	10	17	51	9	51	55	57	8	25	10	0	69	10	43	63	19	58	3	12	0	34
45	66	17	73	20	12	65	75	24	61	19	17	19	68	73	59	69	0	69	29	7	69	13	70	68	69	45
29	11	52	6	49	58	3	8	53	11	50	56	55	2	15	13	10	69	0	41	62	9	59	7	2	10	29
16	40	16	46	11	20	38	46	24	35	11	21	14	41	44	33	43	29	41	0	22	40	22	43	40	43	16
38	59	11	66	13	6	59	68	20	54	12	12	13	61	66	52	63	7	62	22	0	62	9	63	61	63	38
25	20	53	14	49	58	10	7	56	19	50	57	53	11	6	20	19	69	9	40	62	0	60	16	7	19	25
38	55	7	63	11	4	55	65	11	50	11	4	19	58	65	48	58	13	59	22	9	60	0	59	58	58	38
33	6	53	4	51	59	8	14	52	9	51	56	57	6	22	11	3	70	7	43	63	16	59	0	9	3	33
