Number of nodes= 27
Number of caregiver= 7 
Number of group=3

Caregiver_cost=
130	205	164	123	146	119	136


Caregiver in group=
Group_1:1	4	6
Group_2:3	5	7
Group_3:2		
			
			
	


skill matrix=
Caregiver1:0	2	3	9	11	13	17	19	21	24	26		
Caregiver2:0	4	6	8	9	11	13	14	15	16	17	18	19	20	22	23	24	25	26		
Caregiver3:0	4	6	8	9	11	13	14	15	17	18	19	20	22	23	24	25	26			
Caregiver4:0	4	5	6	7	8	10	12	14	15	18	20	22	23	25	26					
Caregiver5:0	1	2	3	4	5	6	7	8	10	12	14	15	16	18	20	21	22	23	25	26
Caregiver6:0	1	2	3	5	7	10	12	16	21	26		
Caregiver7:0	1	4	6	8	9	11	13	14	15	17	18	19	20	22	23	24	25	26		
	
		
	
type of shift per day=2
number of days=7
Number of shitfs=14

Service time of node=
0	20	41	48	30	39	46	36	24	44	24	24	46	40	32	44	54	34	48	31	49	24	50	53	22	42	0

Time window for ptient matrix (day,patient) :first line alfa and second beta
0	0	0	0	0	0	480	900	0	0	0	0	480	0	0	0	0	0	907	518	0	497	0	0	498	780	0
0	0	0	0	0	0	780	1007	0	0	0	0	780	0	0	0	0	0	937	548	0	527	0	0	528	1080	0
0	0	0	698	841	0	0	0	0	889	954	0	0	0	0	1014	505	542	809	907	0	1011	495	780	0	0	0
0	0	0	780	915	0	0	0	0	919	1056	0	0	0	0	1044	566	616	874	974	0	1041	614	890	0	0	0
0	780	823	0	0	780	678	622	780	780	692	559	0	622	957	666	531	482	0	0	0	865	0	692	0	0	0
0	1080	887	0	0	1080	708	714	1080	1080	722	631	0	687	1061	746	650	550	0	0	0	895	0	780	0	0	0
0	780	780	0	0	0	975	780	0	658	585	659	906	0	493	0	0	0	992	0	780	493	0	0	948	480	0
0	1080	899	0	0	0	1005	1080	0	688	660	689	936	0	564	0	0	0	1022	0	1080	597	0	0	1041	780	0
0	587	480	900	0	0	0	0	0	0	0	0	0	668	1007	0	607	0	0	848	0	0	860	0	0	0	0
0	679	780	990	0	0	0	0	0	0	0	0	0	760	1037	0	689	0	0	934	0	0	972	0	0	0	0
0	0	0	525	973	0	0	0	780	0	980	614	0	0	0	0	532	0	0	620	0	0	0	629	0	0	0
0	0	0	604	1080	0	0	0	1080	0	1058	644	0	0	0	0	562	0	0	650	0	0	0	712	0	0	0
